,episode,rev_title,rev_content,rvr_rating
0,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",Garak!!,"Andrew Robinson played one of my favorite characters on ""Star Trek: Deep Space 9"", Garak. Interestingly, Robinson directed this episode of ""Star Trek: Voyager""--and he also directed one other as well as a ""Deep Space 9"" show as well. There certainly is precedent for this, as LeVar Burton and Jonathan Frakes (both from ""Star Trek: The Next Generation"" both directed quite of few episodes of the various Trek series.When the show begins, Vorik* is entering the Pon Farr--the Vulcan mating season. Like Spock in the classic episode of ""Star Trek"", this is a highly illogical and violent period. In Vorik's clumsy attempt to begin the mating ritual with an uninterested B'Elanna, however, it sets of a HUGE problem that only becomes apparent later- -it creates the same Pon Farr rage within her! To make things much worse, this becomes obvious on an away team mission and she is one frisky and out of control woman! Her crazed state soon results in not only creating enemies with a new race they encounter but she and Paris become stuck in a cave after a cave-in and there's no telling what is next! However, I was very happy about the closing scene where a really, really interesting enemy's presence in the Delta Quadrant is introduced!This is a pretty exciting episode of the series--well directed and full of enough action and mayhem to keep the viewer's interest.*I have no idea why Vorik was introduced on the show but it seemed very awkward. While he'd never been a presence on the ship before, only a few episodes back (in the midst of season 3) he suddenly becomes a somewhat regular member of the cast. I wish they'd introduced him better and more realistically instead of acting as if he was ALWAYS there!",8
1,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",HERE WE GO AGAIN..,"I watched the first episode in which we encountered the problem of ""pon farr""---the Vulcan time of mating---and I found it absorbing, the way this problem was explored, and particularly the way in which Captain Kirk got Spock to talk about it and what it was doing to him. If you recall, Kirk, after telling Spock ""I haven't heard a word you said"", took action, with the help of navigator Sulu, to get the beleaguered Vulcan home in time to cope with his situation. This second excursion into pon farr---and its accompanying phenomenon of ""blood fever"", or ""plak-tow"" in Vulcan, was more violent---and somehow less satisfying in how it was dealt with: the one exception being that B'Elanna Torres was able to choose herself as the defender, and it was fun to see her, with her Klingon half galvanized into action, fighting it out with Vorik, with the end result being that both fell exhausted at the end, thus breaking the grip of the pon farr. I can't help feeling sorry for the poor Vulcans who every seven years have to go through this.",9
2,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",Star Trek: Voyager - Blood Fever,"Strong direction (from Dirty Harry's own Andrew Robinson!) and good storytelling really produces a gem in this Vulcan-themed episode of Voyager. So a Vulcan officer is suffering the seven-year Pon Farr, requesting B'Elanna to be his mate, but she has no interest whatsoever. Because the Voyager is far from the Planet Vulcan, Ensign Vorik (Alexander Enberg) is undergoing the ""blood fever"", needing to find a way to undermine ""chemical imbalance"" in his biology which could kill him if he doesn't find a mate, battle someone for a mate, or meditate his way through the ordeal (which isn't easy on a starship instead of his homeworld). The Doctor attempts to appeal to Vorik to allow assistance in the fight against the blood fever, but this is a personal journey that resists the help of those not Vulcan. Vorik, not completely in control as normal, applies a telepathic link by cuffing his hands to Torres' neck, passing off the effects of Pon Farr to her. Beaming down with Tom and Neelix to a planet rich with an energy source certain to boost the warp core on the Voyager, Torres' Klingon mating desires inflame, encouraging her to act out of character, far more aggressive, animalistic, and ""hands-on"". When she bites Tom on the face (!), he communicates this to Janeway, learning from Tuvok that the blood fever is plaguing her as well. When Chakotay and Tuvok beam to the planet, they encounter an underground race whose civilization was obliterated in a fierce attack, leaving them paranoid, afraid, and far more alert towards any other invaders that might threaten them. But because the Federation is peaceful and wants to help the Sakarian race conceal themselves properly so no other visitors bother them, they in turn agree to provide the Voyager with the gallacite needed for advanced warp function. The episode develops the ongoing sexual tension between Paris and Torres by having them address buried interest/feelings that might actually exist but not act on due to the blood fever influence, introduces another Vulcan to the Voyager audience, recalls Original Star Trek with a throwback to the Vulcan mating rituals and Kali Fee (although there is a fight, it isn't to the death), gives the Doctor a challenge he nearly succeeds in a holodeck program recreating Vulcan and a mate for Vorik (and inspires a research project into studying mating rituals for other races), and prepares the Voyager and its audience for an upcoming foe, the Borg. It is a busy, very active episode, but a lot of fun with almost the entire cast involved in one way or another. Torres telling Paris be careful what he asks for (more of her Klingon side) is certainly a setup for future episodes (Paris proves quite noble when he resists his urges to make love to Torres, while she pretends to brush off their time alone on the planet as ""not her but the fever""). The Doctor's resistance from Tuvok and Vorik shows us that Vulcans consider their privacy of the utmost importance, not to be shared with those ""who wouldn't understand"". Losing their logic with the rush of intense emotion is embarrassing and frustrating to them. Seeing Vulcans vulnerable and unhinged provides insight into their ""bad biology"" where logic and control, key to their way of life and behavior daily, leave them; one moment has Paris sympathizing with Tuvok's biological ""imperfection"" every seven years, remarking he can't imagine what they must be like. To handle all these alternating subplots and keep the episode clear, concise, and held together is damned impressive work from Robinson.",8
3,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",reminder how under-appreciated Roxanne Dixon was..,"A quick check of the IMDb database shows that this series may well have been the last great mass-audience production from traditional TV. Shortly thereafter, we had computers, 500 cable channels, the iPod, streaming media, Netflix -- you know the drill. What is especially remarkable is how weak the series started -- one reviewer called it an ""inter-stellar day care centre,"" a reference to the attempt at political correctness in the early episodes -- and how well it finished. Some of the individual time travel episodes are as good as, or better, than theatre features. This episode is testament to the talent of Roxanne Dixon, whose contribution to the series was not always appreciated by reviewers. (Though she did direct some episodes). Here she has to move back and forth between her usual character and one possessed by a ""chemical balance."" She is fantastic. The episode also sets the stage for the coming romance between her character and Tom. Great",10
4,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",Uncontrolable lust!,"While preparing for an away mission B'Elanna is somewhat taken aback when Vulcan Ensign Vorik declares his desire for her to become his mate, she is even more surprised when he grabs her. It turns out that Vorik is undergoing the 'Parn Far', an event that happens to Vulcans every seven years and causes them to seek a mate... and lose emotional control. While B'Elanna, Tom and Neelix are on the away mission looking for ore it is clear that something is wrong with B'Elanna; she is being even more aggressive than usual. It turns out that when Vorik grabbed her he made a telepathic link and now she too us undergoing the Parn Far. She must return to the ship to be treated but it appears the mines weren't as abandoned as had been thought and the owners have the away team surrounded before they can leave. A fight ensues and Tom and B'Elanna are trapped behind a cave in. Here he must resist her advances while trying to find a way out.This was a fairly enjoyable episode, it was fun watching Tom resist B'Elanna's advances and the Doctor's solution to Vorik's problem seemed obvious at first but it led to a nice surprising ending. I'd noticed that Vorik had been appearing more lately, now it is clear why; the writers didn't want a crewmember we'd never seen before taking a major role. The costumes the away team wore for they away mission looked unfortunately like pyjamas; they certainly weren't flattering tor the male cast members. Roxann Dawson but in a good performance as B'Elanna and Alexander Enberg was equally good as Vorik; it was great seeing the two of them fight. The final scene where they found signs of an old enemy promises interesting episodes to come.",7
5,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",Sex Bomb,"Genuinely-creepy Ensign Vorik gets the hot 'n nasties, as Vulcan pon farr strikes and he chooses B'Elanna to be his mate.Not only does actor Alexander Enberg already look like a child molester, his romantic advances toward Torres are downright nauseating. He doesn't seem like a Vulcan so much as a strange Jewish man whose Mother gets him his jobs. But it seems Vorik has already infected B'Elanna with the raging hormones because she starts going crazy on an away mission and begging Tom to sex her in the rough and dirty Klingon-style. I like Voyager because it's a family show.The episode gets extremely weird and difficult to watch as B'Elanna begs and pleads for sex... this is not only bizarre for Trek, it's bizarre for anything other than hardcore pornography. Up on the ship, Doc satisfies Vorik's epic erection by generating a Vulcan holodeck prostitute for him to screw. I know... if you thought that sentence was hard to read just imagine writing it.The Doc's plan seems to work- Vorik is cured- until we learn in one of the sloppiest jump cuts and story gaps in history that Vorik has singlehandedly sabotaged the ship's communications AND transporters AND has beamed down to the surface STILL crazy with the urges AND ready to fight to the death over B'Elanna. How any of that happened off-screen is beyond me.Torres faces off with Vorik and somehow the ensuing battle cures them both of their blood fever. (?) Way too far with the pon farr, fellows... take a lesson from Spock and just hijack the damn ship.GRADE: D",1
6,"""Star Trek: Voyager"" Blood Fever (TV Episode 1997)",Contrived and Dull,"The whole premise of this episode gets tiresome really fast. The young Vulcan who just popped on the scene a few episodes ago, goes into a Vulcan mating cycle and because Torres is the chosen one, he puts a kind of spell on her. She slips ito her Klingon side and is crazy for sex. As the crew looks for one of those miracle ores, several are trapped in some caverns and Paris and Torres are together (really together) and this leads to great discomfort. I just found the whole thing sort of endless and didn't get into the ""will they, won't they"" thing. My ""will"" was ""will this ever end?""",6
0,"""Star Trek: Voyager"" Unity (TV Episode 1997)","Finally, some decent enemies....","Just one episode earlier, Tony Robinson (who played 'Garak' on ""Star Trek: Deep Space 9"") directed. Here in ""Unity"" Robert Duncan McNeill ('Paris' from ""Star Trek: Voyager"") directs. Such things were common with the Trek shows--with a variety of actors from the shows getting to direct episodes. Most notably, LeVar Burton (29 episodes) and Jonathan Frakes (from ""Star Trek: The Next Generation""14 episodes as well as movies) directed a lot of shows throughout all the later incarnations of ""Star Trek"" and went on to direct a variety of non-Trek shows.At the end of the last episode, the Borg's presence in the Delta Quadrant is revealed with Chakotay discovers the corpse of a Borg drone. In ""Unity"", Chakotay and a 'red shirt' hear a distress call and when they respond, they find a planet peopled by their Swedish adversaries (yes, I know the Borg are NOT Swedish). However, it's a trap and you can guess what happens to the red shirt! Chakotay is rescued by a pretty lady and he learns that a bunch of Alpha Quadrant folks had been brought to this planet long ago. Oddly, it's peopled by all sorts of folks from all different races and planets. In the meantime, Captain Janeway and Voyager find a Borg ship that is apparently dead in space--and Torres says it's like a 'ghost ship'. What's next? See the episode.Through two and a half seasons, ""Star Trek: Voyager"" suffered because the ship's enemies were for the most part really uninteresting. Unlike Romulans or Klingons in previous series, the Kazon were not particularly interesting or scary. The closet to interesting villains were the Vidiians but they were never particularly developed in the show. Fortunately, someone must have realized this and from this episode on, the Borg would become a super-serious threat--and the episodes would improve as a result. So, because of this, I really appreciate ""Unity"". Well worth seeing.",8
1,"""Star Trek: Voyager"" Unity (TV Episode 1997)",Independent Borg,"As Commander Chakotay and Ensign Kaplan explore the Nekrit Expanse in a shuttle they receive a communication from what appears to be a Star Fleet transmitter on a nearby planet. When they land to investigate they come under attack, Chakotay is injured and Kaplan is killed. A woman called Dr. Riley Frazier rescues Chakotay and he is told that she was kidnapped in the Alpha Quadrant and left on the planet, the same happened to the rest of the population. He hasn't been there too long when he makes a shocking discovery; these aren't any old aliens; they are former Borg who lost their connection to the Collective. As Chakotay gets more ill they link him to their local collective to cure him, afterwards they with to fully restore their collective in an attempt to stop the various races fighting each other as was happening at the time. Meanwhile Voyager has found a Borg Cube adrift in space. It turns out this is the cube the people on the planet came from and they want Chakotay to help restart some of its systems, he offers to take their request to Captain Janeway but she refuses. It turns out he is still connected to them and they force him to reactivate the cube and even to fire upon his crewmates, perhaps they weren't to be trusted after all, or perhaps they were just desperate.This was a good episode and an interesting reintroduction to the Borg who had featured in other series of Star Trek but up until this point hadn't been seen alive in Voyager. I liked how we were never sure whether they could be trusted; even at the end it was ambiguous as to what they would do next. It is a pity Chakotay was accompanied by Kaplan rather than a regular character; Kaplan didn't really need to die but as soon as she appeared it was likely that she'd be killed as we'd never heard of her before this episode making her expendable as far as the series is concerned.",7
2,"""Star Trek: Voyager"" Unity (TV Episode 1997)",Missteps but a purpose,"With the Borg being The Federation's greatest foe, this show jump started the BEST Borg episodes ever created. Nobody created better Borg episodes that Voyager.For the cynic who thinks Voyager often falls astray of trying to get home each and every episode, I'd like to remind everyone that Star Fleet also had it's supplementary goal to lean new things as opportunities arose hence the reason we commonly see many episodes drift off track. Life isn't just about the destination - it's about the journey. The scene where the attractive Borg intimates a different type of closeness is a real feeling and one not worth overlooking. As a metaphor, I'd call it like the moment we fell in love v/s the way we stay in love decades later and yet with such GREATER intimacy even though the physical expressions might not always be geared towards the typical procreation type activities. What the sub commander feels is like us old farts who're more in love than ever hence I REALLY like this story plot.Star Trek has always been about concepts & ideas. Look past the first layer of this script and I think you'll find more you can personally relate too than you think.",8
3,"""Star Trek: Voyager"" Unity (TV Episode 1997)",Borg return with middling results,"Another humdrum episode from the Season Three archives who's only distinction is that it is the show's first episode with the Borg. Basically, Chakotay and Ensign Nobody land on a planet filled with Borg who have been freed from the Collective. Ensign Nobody is shot and killed within the first three seconds and Chakotay goes on to forge a relationship with the Borg lady who saved his life, resulting in a rare instance of sexual intimacy.This intimacy is a rare thing in Voyager (and Star Trek shows in general) but it isn't used nearly enough to give the episode any bite. The climax of the episode has Chakotay helping the former Borg via some combination of telepathy and mind control, but it would have been a lot more interesting if he considered betraying Voyager all on his own simply because of some mushy feelings for his new friend. What does make the episode interesting is the political questions raised about the limits of socialism within a democracy. The new Borg are living in a co-op, which is seen as a good thing so long as each of them are still free to make up their own minds about things. But the moment they have united their society into a single collective, the question is raised as to how they will use their new found ""power"". The episode features more than a few holes (see the Goofs section for most of them), but watch towards the end of the episode for Harry Kim's imitation of the Flash. No sooner has he been beamed to the transporter room with the Away Team then he's suddenly on the Bridge (with none of his Away Team gear).",6
4,"""Star Trek: Voyager"" Unity (TV Episode 1997)",Re-enter the Borg,"Chakotay and an Ensign are pulled into a planetary dispute. It turns out that there is a dangerous group who used to be Bork. At the conclusion of the last episode, a Borg signature was discovered, so we know what's coming. These intergalactic bees are always around and have tremendous powers. Chikotay gets all caught up in his role in helping these aliens. No one seems all that concerned about the poor ensign who dies almost immediately. Once again, there seems to be some truly bad decision making. Chikotay is incredibly trusting and, as is his want, endangers everyone. Of course, he an Janeway are two peas in the same pod and she would have gotten in over her head.",8
5,"""Star Trek: Voyager"" Unity (TV Episode 1997)",Pathetic,"Let sleeping Borgs lie. That's what my Grandfather always told me, and dammit, he was right! Chakotay is out on a shuttlecraft mission with Ensign Deadmeat... strange, since I thought these people just wanted to GO HOME!!!I'm so tired of the terrible writing team starting each episode already-embroiled in a story, a pathetic trick to avoid showing Voyager stopping each week and getting involved in nonsense when their supposed mission is to get home. Enough, you losers...Gasp! the shuttle crashes, and Chakotay discovers former Borg who want his help in re-establishing their psychic link, basically jump-starting the idle Borg cube floating in space above the planet. Why would Janeway send an away team to the Borg ship? Why would she even consider the ridiculous idea of helping the Borg reconnect? Who the hell wrote this absurd episode? Just terrible.GRADE: D-",3
0,"""Star Trek: Voyager"" Darkling (TV Episode 1997)","Out of Nowhere, Picardo finds his inner Spencer Tracy","I have talked about this series before, and frankly it deserves all the attention it can get. It was the last ""proper"" Star Trek franchise before the disastrous re-imagining of the origins, and before network TV met Netflix, and was never the same again. It had a rough start but found better footing as it evolved. The quality was uneven, ranging from just OK to brilliant. The time travel episodes in particular are as good a many features. Jennifer Lien, originally the femme fatale, was thrown under the bus for a newbie Borg character who, to be fair, made Lien look like a boy. And -- note this episode in particular -- the series included a strange photonic doctor played by an actor -- Picardo -- who in his career did not ordinarily ""do"" good guys, but managed to hold up his end nonetheless. And then here comes this gem. If you have ever seen Tracy in the original Jekyll and Hyde, then you know how tricky this transition is, how it takes the most subtle of mannerisms to convey the change. And Picardo pulls it off! The scene where he follows an attractive ensign into the turbo-lift is astonishing because nothing actually happens, but the sense of impending menace is almost tangible. Kudos to Picardo. This performance should never be forgotten. Which of course is that the IMDb is for.",9
1,"""Star Trek: Voyager"" Darkling (TV Episode 1997)",The Doctor and Mr. Hyde,"While gathering information about the space ahead of them from a race of space travellers Kes becomes interested in one of them in particular a man called Zahir. Meanwhile the Doctor is hoping to expand his program by adding the personalities of various well-known people such as Ghandi and Lord Byron. The additions have some unexpected effects however. When Zahir is attacked there is no evidence, nobody suspects that this is because his assailant was a hologram. B'Ellana realises that something is wrong with the Doctor and explains that he will have to deactivate himself so she can remove the new subroutines. When he switches off however he doesn't disappear, his new personality appears; a personality he didn't realise he had. As the new personality takes over he kidnaps Kes and takes her to the planet below where she tries to explain that he needs the good side of his personality. As Tuvok, Chakotay and Zahir close in on the Doctor's position he takes drastic measures to prevent himself being caught! I must have missed something in a previous episode, as I was unaware that Kes had split with Neelix; I guess that explained her new 'sexy' costumes that or an attempt to increase ratings. It was a surprise to see the Doctor become so dangerous but rather fun, Robert Picardo was delightfully over the top as the Doctor's evil alter ego and Jennifer Lien is always good as Kes.",7
2,"""Star Trek: Voyager"" Darkling (TV Episode 1997)",Garbage,"Perhaps the single lamest line in Star Trek history is uttered here as The Doctor casually drops the bomb that Neelix and Kes are no longer a couple: ""After Kes' recent breakup with Neelix...""What?!?WHAT?!?I've been the one protesting this terrible character arc from DAY ONE, but now you're going to retro-actively announce that Kes and Neelix have broken up with a passing line of exposition by Holo-Doc? Outrageously awful and offensive on every level.While Star Trek producers may attempt to tell you that the breakup occurred in the episode ""Warlord,"" NOTHING was definite, and the vague reference to their ""relationship changing"" was done in an episode where Kes was possessed by a man!Pretty sloppy stuff, and this episode never recovers. Doctor- who gets more obnoxious with each passing episode- is now not only freed from the confines of Sick Bay but able to augment his own personality program using historical characters from the holodeck! By now the Doctor storyline has devolved into laughable absurdity... if these holograms are capable of all this why send living beings out in Starships at all? Just call it Holo-Starfleet and be done with it.To no one's surprise, the Doctor's personality re-write goes bad. (Goodness gracious me.) Some cartoon-villain version of the Doctor appears, and he kidnaps Kes, and Kes has to save her life by reminding him that there's love in him after all, which of course there isn't because he's a F=CKING HOLOGRAM! A pathetic mess.GRADE: F",1
3,"""Star Trek: Voyager"" Darkling (TV Episode 1997)",The Doctor's Programming Is a Mess,"At first I thought it was about Kes, and in some respects it is. But the real focus is the Doctor, who is continually morphing from hologram to a real boy (like Pinocchio). In the process of bringing about some of the most creative beings in history and incorporating them into his design, he also takes on their weaknesses and dark sides. Once the good stuff is removed, a mass of blackness turns our balding fellow into a horror show. Oh, and he leads Kes around. And why did she make the decision she did at the conclusion?",6
4,"""Star Trek: Voyager"" Darkling (TV Episode 1997)","While I usually love the Doctor, here he seems wasted and silly.","I think that the Doctor (Robert Picardo) is the best member of Voyager's crew. He's funny, snippy and very interesting as his character evolves throughout the series. However, occasionally the show really struck out when it tried to expand his character and ""Darkling"" is clearly one of these times. The Doctor is trying to expand his programming by interacting with various historical characters. Unfortunately, this has unforeseen effects on him and he becomes a 'Jekyl & Hyde' sort of personality. At the same time, Kes is considering leaving the ship and going on an adventure with a new guy she just met. How these two plots interact is something you'll have to see for yourself.The problem with this one is that changes in the Doctor are just fine--insane and HUGE changes aren't. It all comes off as very contrived and silly. The only real positive I see in this show is that the writers finally decided to have Kes and Neelix break up-- which is so positive as Neelix's jealousy is so boorish and annoying....and a bit creepy.",3
5,"""Star Trek: Voyager"" Darkling (TV Episode 1997)","Jekyl and Hyde, the Doctor Develops a Dark Side","It really comes as no surprise for Star Trek Voyager to explore the potential of a dark personality development within the Doctor, and it is a rare chance for Robert Picardo to flex his psychotic... muscles.
Make no mistake: Picardo is a very talented actor, but, this setting combined with his character's accent makes the change from light to dark difficult to express. The budding restlessness within Kes doesn't shore up the plot, and Tuvok seems to be going through the motions while investigating the crimes being comitted on the planet's surface.
The episode would get a much lower personal rating from my perspective were it not for a few scattered moments of well-played suspense, mild as it is. That, and the idea of how deadly a crazy hologram could be are the saving graces. If the director had forced a more mysterious script, waiting until much later for the big reveal, the plot would have been more well received. True, time seeing Picardo portray the Doctor's dark side would have been shortened, but as I stated, he was very limited in available scope, and allowing the viewer to surmise that darkness would have allowed for a more savory feel.",7
6,"""Star Trek: Voyager"" Darkling (TV Episode 1997)","Inner Villains, Round Two","Regular actors in TV series hit their best strides when they can, however temporarily, turn bad. Jennifer Lien took her turn in ""Warlord."" Robert Picardo takes his turn here--and ironically (or perhaps not so ironically), Jennifer Lien is along--unwillingly--for the ride.Briefly, The Doctor tries to borrow personality traits from such historical figures as Lord Byron (Earth) and T'Pau (Vulcan; cf. ""Amok Time"" in ST:TOS). But, as Robert Louis Stevenson (or maybe Sigmund Freud) could have told him, all great people have a dark side. When all those dark sides come together, watch out! Robert Picardo here takes his opportunity to be as bad as he knows how to be. Very entertaining to watch. At the same time we see Jennifer Lien clearly anticipating her last episodes.One problem: the capabilities of Federation medicine to bring a man back even after someone has thrown him off a precipice suddenly look dreadfully contrived. And transporting two people in mid-fall from that same precipice...! Can we say, ""Deus ex machina""?!? That aside, this episode stands alone as one of Voyager's best.",9
0,"""Star Trek: Voyager"" Rise (TV Episode 1997)","Take That, Mr. Vulcan!","Neelix and Tuvok are stranded and must reach the top of a space needle- and overcome their conflicting personalities- to reach safety.Translation: Neelix finally stands up to Tuvok. Clearly this was the point of this episode, and although Neelix's confrontation was satisfying and well-written, it is a sign of the Trek franchise becoming more dramatic and character-based as opposed to its early focus on story, human-nature, and science-fiction.Neelix lets the Vulcan have it, criticizing him for the smug and dismissive behavior with which Tuvok treats him, and hopefully the playing ground will be leveled for future episodes.One question arises: When did Neelix become our go-to guy for Away Missions? Rotund, talkative, and untrained by either Starfleet or the Maquis, I'd say he's probably best utilized as Cook and Morale Officer. Let's leave the adventures to the adventurers and we'll never have to deal with problems like this in the first place.GRADE: C",6
1,"""Star Trek: Voyager"" Rise (TV Episode 1997)",An elevator into space,"As this episode opens the crew of Voyager are trying to help the Nezu destroy asteroids before they can hit their planet. The asteroid they shoot at disintegrates and some fragments slam into the surface; luckily in a lightly habited area. Soon after a Nezu geologist who claims that he has evidence that the asteroids are not natural contacts them but the signal fails before he can give his evidence. Tuvok, Neelix and one of the Nezu representatives take a shuttle to the surface but crash after passing through turbulence. They survive the crash and are met by the geologist; he will only give the evidence to the Nezu ambassador though. The shuttle can't fly but nearby there is an orbital tether, basically an elevator from the surface to an orbital station. It needs some repairs but they manage to get it working. Unfortunately one of the oxygen tanks is not working so they have to hope there is enough in the other. If that wasn't enough to worry about one of their number dies and Tuvok believes he was murdered meaning there is a killer on board. Before dying the man said he had to get something from the roof. Tuvok believes he was just delusional but Neelix refuses to go any further till somebody goes out and sees what is there. While outside Tuvok is attacked and his assailant thinks he has thrown him off the craft but in fact he is clinging on, Neelix manages to left Tuvok back in and in the ensuing fight the murderer is thrown out and falls to his death. It is good that Tuvok did examine the roof as he finds data on a ship that is attacking Voyager; they get back just in time to defeat the attacking ship.This was a pretty good episode; the relationship between Neelix and Tuvok is interesting as they are quite antagonistic although when it comes to the crunch they work well together to overcome their dilemmas. Some of the action seemed like something out of an old Saturday morning serial, such as where we see Tuvok thrown off the elevator only to discover he managed to grab onto the side, but that just added to the charm of the episode.",8
2,"""Star Trek: Voyager"" Rise (TV Episode 1997)",A very good episode...with an odd mistake near the end.,"Voyager has once again abandoned its mission of getting back to Federation space and is helping a planet being bombarded by meteors. Normally, the ship could just destroy them before they strike--but there's something odd about their composition and several make it through the atmosphere and strike the colonies. Tuvok and Neelix go to the planet's surface to investigate, as a scientist on the surface thinks that something is afoot. Unfortunately, the shuttle is damaged on the way down and it crashes. With more meteorites on the way, they need to get off the surface. Their escape might be possible through the use of an odd elevator to the sky--but naturally there's much more to it and it's going to be a very dangerous means of escape.I appreciated that the show finally addresses Tuvok's obvious hatred of Neelix. While I could certainly understand Tuvok's irritation with Neelix (who wouldn't be?!), Tuvok's often dismissive attitude shows that he's indeed a lot more emotional than he lets on to others. This makes for an interesting confrontation. Fortunately, in addition to this, the show has LOTS of innovative plot elements-- more than you'd usually expect on a Trek show--making it well worth seeing. My only complaint is near the end, Voyager is under attack and they beam Neelix and Tuvok aboard--but how can they do this with their shields up?! This violates what other episodes tell us about future warfare. On the other hand, only a moment later, I loved Neelix's comment that ""Mr. Sklar returned to the surface"". What that is so funny you'll have to see for yourself.",8
3,"""Star Trek: Voyager"" Rise (TV Episode 1997)",Neelix Knows an Awful Lot,"It's interesting that the insufferable Neelix is the only officer on board a shuttle in a critical situation. He proves to be a masterful addition although Tuvok does everything he can to be dismissive of him. An alien planet has been targeted by asteroid which Voyager attempts to squelch with only modest success. It becomes evident that there is more to these space rocks than meets the eye. Meanwhile, during a life and death situation, unexpected forces become involved. I thought this was a pretty good episode. I'm wondering if Neelix will change a bit. If Tuvok has trouble with him, it is not hard to figure out why. One thing that bothered me is that Neelix has such a wide range of technical knowledge. Fast learner?",7
4,"""Star Trek: Voyager"" Rise (TV Episode 1997)",Just a technicality,"I have lost count on the number of lost personnel and shuttles up to this point, but one would think that by now, the attrition would be apparent. But hocus pocus, the ship's compliment does not suffer.",5
0,"""Star Trek: Voyager"" Favorite Son (TV Episode 1997)",Sirens...outer space style.,"When the show begins, Voyager is making contact with a new race. Despite this new ship having its shields down, Ensign Kim reacts and on his own attacks the ship! Naturally, the Captain is not pleased and they're having a space battle thanks to Mr. Kim....or so it seemed. Later, they're able to determine it was a trap and Kim was right. However, Harry starts acting strange in other ways--and he's slowly evolving! Soon the ship is being hailed from a planet--and they welcome back one of their own, Harry Kim!! According to these people, they've spread their seed far and wide across the galaxy and Harry's mother on Earth was impregnated by these aliens--and his genetic code has brought him home. When the Doctor examines Harry, this would seem to be true with his DNA--and Harry beams down to a planet filled mostly with hot women--and they really, really want Harry! Has his luck turned? Is he really home?!This is an interesting episode that reminds me of sirens as well as birds like the cuckoo (who lay eggs in OTHER birds' nests and when they hatch they dispossess the rest of the eggs). It is very interesting and very sneaky. Worth seeing.",7
1,"""Star Trek: Voyager"" Favorite Son (TV Episode 1997)",Like a naughty video without the naughty bits,"I am using the word ""naughty"" because I thought this review might get rejected if I used any other word. Essentially speaking it has the kind of corniness and sleaziness that you would expect from that kind of video but obviously no actual naughtiness.The girls on the episode are very attractive (to me) but somewhat one-dimensional (whichever reviewer said that they were not attractive is not too familiar with what guys like). Loken is stunning! This one-dimensional aspect just makes the whole episode get kind of boring. There is too much smooching and kissing. Scenes seem to take far too long and nothing much really seems to happen until the last 10 or so minutes of the episode. It is one of the Voyager episodes that I always remember as being slightly poor.",6
2,"""Star Trek: Voyager"" Favorite Son (TV Episode 1997)",VARIATION ON A FAMILIAR THEME..,"While watching this episode I was struck by its resemblance to a familiar theme, and I wasn't thinking about the old story of Odysseus and the sirens. I was thinking of an episode of ""Star Trek: The Animated Series""---a story called ""The Lorelei Signal"", which has a similar theme---and I suddenly realized how much the later Trek series has taken from the original! You may recall that the male members of the landing party were being drained of their energy and their life signs by the all-female inhabitants of the planet and how Lt. Uhura had to effect the rescue by beaming down an entire all-female security team to put a stop to the deleterious proceedings. I couldn't help smiling as I noted how similar the denouements of both episodes turned out---and I was also scratching my head in bewilderment over Harry Kim's propensity for getting into trouble. Yes, I enjoyed this story a lot, especially because of the resemblance to the animated Trek episode.",8
3,"""Star Trek: Voyager"" Favorite Son (TV Episode 1997)",Clueless,"Harry develops a past, and a personality, only to have it all evaporate by the end of the episode. C'est la vie...A planet of beautiful females convince Harry he's a natural-born prince and finally home to live a life of royal luxury, including endless sex with three wives of his choosing. Harry, being a wet sponge, declines, because the script tells him to, and we soon learn that these are evil women who only want his spunk for reproductive purposes.Wouldn't a planet full of women be better off going after EVERY male on Voyager and asking each one to fertilize multiple women? Wouldn't that leave them all pregnant with eventually enough children to continue their population? Of all the men on Voyager, why would these women bypass Tom and Chakotay in favor of shaved panda Harry Kim?Did the producers really plan on having Harry become an alien to provide him with personality and then chicken out during production? Yes. But nothing excuses this terribly sloppy, instantly forgettable episode.GRADE: C",4
4,"""Star Trek: Voyager"" Favorite Son (TV Episode 1997)",Silly; an example of Star Trek at its worst,"Every male's dream (a harem of beautiful and willing females), every male's nightmare (it's a VERY short happy life).And this one has plot holes you could fly a starship through.Nor does it advance any story lines or reveal anything interesting about any recurring characters. This is filler through and through.I really have nothing more to say, but I have to get to 10 lines; the episode doesn't have anything to get your teeth into.Nothing to analyze.It's not horrible; it's just plain silly.And frankly, though I'm not a connoisseur of female beauty from the male perspective, the females in this episode don't look that appealing.",2
