,episode,rev_title,rev_content,rvr_rating
1,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)",An Intriguing Tale From The Animated Final Frontier,"Star Trek's brief animated run in the early 1970s is often overlooked these days. It certainly had the shortest run of any of the Star Trek TV shows, lasting 22 episodes across two seasons. Yet the show was not without its highlights such as Yesteryear which explored Spock's childhood. Another would be The Magicks of Megas- tu, the series eighth episode and one that would explore something interesting territory for what was largely considered a show for children.The Enterprise is set on a mission to the center of our galaxy to explore the possible forces of matter creation there, the ship and its crew are caught up in a whirlwind caused by those forces. Ushered into a realm where the usual laws of physics don't need to apply, they encounter a being named Lucien who resembled Pan from mythology who explains and eventually hides the Enterprise crew from the rest of his people. As the crew discovers, the Megans came to Earth in humanity's ancient past in an attempt to be beneficial but were met instead by greed and fear which culminated in the Salem Witch Trials. Humanity finds itself on trial in the form of the Enterprise crew with a last battle of magic to determine the fate of Lucien.Larry Brody's script (which was given a heavy rewrite by Gene Rodenberry) is full of fascinating ideas, many of which seem familiar from other Trek incarnations. The journey to the center of the galaxy leading to the discovery of a supernatural being calls to mind the later Original Series cast film Star Trek V: The Final Frontier. Indeed that film's original concept of Kirk and crew effectively discovering the devil is the same here though Brody was apparently able to get away with it on a Saturday morning cartoon. The middle and final parts of the episode also call to mind the third season episode Plato's Stepchildren though the ideas are both better written and better executed here thanks to animation not suffering from quite the same limitations as the live action series. The trial scene in a court from Earth's past also calls to mind Q's court in the bookending episodes of Next Generation and moments from the Original Series run as well. Also intriguing is the episode's use of magic and items from mythology. Star Trek has played with the idea of magic both with success (the Q character) and with less than stellar results (Catspaw from the Original Series). The setting of a world on the edge between universe's is a neat one and it allows for the episode to do magic seriously without undermining the basic science fiction premise of Trek. The episode also makes neat use of mythology and symbolism which also pre-echoes Star Trek V though, perhaps due to the more condensed running time of 23 minutes, it works in a more satisfying manner here. The episode's final scene with an intriguing intellectual punchline works incredibly well and would likely be a brave move for the franchise today, let alone more than four decades ago.Yet like so much of Star Trek's animated run, it continued to be hampered by production values. All too familiar stock shots of the Enterprise are used again and again in the early parts of this episode with effects simply superimposed over them even as identical shots are repeated. The tendency to let things being played in silhouette or with a lack of detail is present as well as are occasional goofs which mar the entirety of the Animated Series. Yet the animation here might be the strongest in the entire run, especially which the pitch battle at the finale. While still confining the series potential, this episode suffers from it perhaps less than others.In the end, The Magicks of Megas-tu stands out as one of the best episodes of Trek's animated run. It's an episode that explores intriguing territory that pre-echoes what later incarnations of the series would do and even surpasses those later efforts in places. Though hampered by the quality of its animation, like Yesteryear before it, it nevertheless shows the potential of taking Trek into the animated frontier.",7
2,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)","The Devil may care, but will you?","Plot; The Enterprise stumbles upon a magical world with a connection to Earth's past.Whatever else ""The Magicks of Megas-Tu"" is, I'm reasonably sure it's the only episode of a children's cartoon series that casts Satan as a misunderstood victim. And that's what makes Star Trek: The Animated Series so, to quote Mr. Spock, fascinating. It really does try to stay true to its live action counterpart both tonally and thematically, with the episodes feeling as if they could have easily been part of the latter with a bit more meat on their, uh, bones.The famously secular humanistic Star Trek often approached the subject of religion in such a fashion as this, but to do so in a 70s cartoon was nothing if not bold, and what's more Star Trek than that? - The character Lucien (later identified as Lucifer) was voiced by James Doohan, better known as Scotty.Not surprisingly, writer Larry Brody originally pitched an idea for the third season of Star Trek that he ultimately shaped and developed into ""The Magicks of Megas-Tu"".",6
3,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)",Why ten it was daring and sat morning fare?,"Now b4 I continue I read the trivia for this ep. The main was to be God but NBC said no, Lucifer was fine? Man have we changed w a series like Preacher, anyway I don't want to spoil it so sufficient to say , watch this . The subplots of some of the Puritans of Salem is interesting. One side note if you watch this whole series the soundtrack will stick in your head like glue. The whole sequence for action or thrills will become an ear worm and it's so irritating at that.
So about this ep, after its over remember this was on Saturday morning along w Sealab 2020, Fat Albert etc. Daring , ""daring indeed Captain "".",10
4,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)",Hmm Kirk saves the Devil?,"Well this is one helluva ( no pun ) eouside for a Saturday morning kids show. While its quite a story it is almost unbelievablely daring. Even more than Arthur C. Clark's Childhoods End. Because we have a alien aka "" Lucien "" w horns and sort of like Pan but we know who he is. Yes hes Beelzhibub , the Dark Prince , El Diablo yes Lucifer. Cast out of Earth by Puritans in Salem but they were really aliens( at least some) . So eventually after some back story we learn he might've been a victim of persecution and thru a trial like scenario Kirk seems to uphold Lucien's right to exist . Spock actually says "" thius is not thefirst time he was cast out but thanks to you this time he saved"". There you have it Kirk saved Lucifer and w toast they are friends. Many props to a very courages plot for a Saturday morning.",10
5,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)","Wow....the first pro-Satan episode of ""Star Trek"" I've ever seen!!!","Had this animated version of ""Star Trek"" been popular and adults watched it when it debuted, no doubt the network would have been swamped with angry letters. The fact that there is no IMDb trivia to that effect says a lot! Why would many parents have been upset with this show? Well, the Enterprise's new friend, Lucien, turns out to be Satan and Captain Kirk comes to his rescue!! Talk about twisted and strange! Unfortunately, while this episode clearly pushed the envelope, it was so badly written that I doubt if many folks will ever see it an take notice of its bizarro plot!The Enterprise heads to the center of the galaxy to study the creation of all life. Instead, they meet a strange guy who looks like Pan and uses 'magick' to make cool things happen. Spock gets with program and soon starts doing 'magick' and soon everyone is on friendly terms with Lucien/Satan.The show has the dumbest dialog and combined with the excremental animation, it's really a chore to watch this one. Incredibly strange and dumb...hail Satan!!!",2
6,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)",Another Terrible Episode,"In ""The Magicks of Megas-Tu"" the Enterprise is tasked with exploring the middle of the galaxy and see what exactly began the Big Bang and creation of the galaxy. They end up in a strange new place where magic is real, the devil is from an alien race known as the Megans, and nothing makes sense. The crew is almost killed for being human since this dimension is filled with Salem witch trial refugees who are terrified of humans. Kirk and Spock convince the aliens that humanity has changed since then. The Enterprise escapes unscathed.This is a dumb, dumb episode. The plot makes zero sense, the devil being an alien is silly, and it's all extremely boring. The ""plot twist"" of Lucien being the devil can be seen coming from a mile away. This script felt like it was written by an edgy teenager that just discovered atheism, a real eye roller.",2
7,"""Star Trek"" The Magicks of Megas-Tu (TV Episode 1973)",Another Waste of Time,"I believe I am a spiritual person, in the broadest sense of the term. But I hate it when someone decides to drive some Christian point into a show like this. On the one hand, we have a futuristic culture with great diversity and upward thinking people. On the other hand, the theme of this episode brings into play archaic mythologies and pat representations of those dead religions. So good old Satan has been around for a while and these writers have the temerity to present Satan as a corporeal being. First of all, I dismiss any sort of creature that pretends to be the personification of evil. Evil is evil and it exists in many people, often in those who claim to be religious (of course, it's their religion to the exclusion of others). How many people have died in the name of someone's version of religion. Off the soapbox. This is just a goofball episode with contrived events from someone's dream world.",4
0,"""Star Trek"" Once Upon a Planet (TV Episode 1973)",Bad...but not horrible.,"When this episode of ""Star Trek: The Animated Series"" begins, I had high hopes. Sure, the animation was a steaming pile of crap (as usual) but I was happy to see this show visiting one from the original (and GOOD) series. In the original episode ""Shore Leave"", the crew lands on a planet not realizing it's a pleasure planet where the crew can live out their fantasies in complete safety--sort of like a nice version of ""West World"". However, inexplicably, instead of it being a fun time, Uhura is kidnapped and McCoy attacked by the computer running the planet. To stop it, it takes Kirk, Spock and Uhuru to talk sense into the computer and butter up it's ego. In the end, the computer says it's sorry for acting like a butt-head and everyone is happy.Apart from the crappy animation, this show suffers from a sub-par script that was very disappointing. Now completely horrible but it sure should have been better.",4
1,"""Star Trek"" Once Upon a Planet (TV Episode 1973)",I'm Surprised How Dull This Series Is,"I suspect that these animated efforts were primarily designed for children. With what the potential is for fun and enlightenment, I think they are a bit insulting. What I'm saying is that young people have standards too. There are so many dragons and pterodactyls and things jumping at people. The adversaries are really unimaginative. The science almost totally lacking. And that cat person on the bridge is such a ridiculous alien with her purring and soft little voice. This episode involves another race of aliens (computers this time) that seem totally lacking in important knowledge. They are making life miserable for the crew for some cockeyed reason.",5
2,"""Star Trek"" Once Upon a Planet (TV Episode 1973)","Reliving the ""Greatest"" Hits","In ""Once Upon a Planet"" the Enterprise returns to the planet where they once partook in shore leave. The first time around, they didn't realize a keeper watched over a planet where your dreams and thoughts are reality. This time around they are ready for it. But something is awry...The keeper has died and the computer has gone rogue. It's ready to kill the crew, steal the starship, and head off to meet other computers. Spock talks the computer down and convinces it to continue its tasks.This show's pretty awful at this point. If it lasted more than a season and a half I might just skip it in my quest to see everything in the ST universe but I'll continue to trudge along since I'm about halfway through the animated series. There are shots of Sulu on the bridge while he's also on the planet's surface because they were too lazy to reanimate it. They reuse everything because it's so cheaply made. I like the cat lady and the alien they've introduced but that's about it.",3
0,"""Star Trek"" Mudd's Passion (TV Episode 1973)",Star Trek: The Animated Series - Mudd's Passion,"The wonderful Roger C Carmel returns to his beloved Mudd character for this silly but entertaining episode of the animated Star Trek series, ""Mudd's Passion"". Mudd is interrupted by Kirk and Spock while in the middle of attempting to sell off love potion crystals to miners on a mineral planet. When Kirk and Spock reveal Mudd's trick through the use of a shape-shifting creature imitating a lovely woman, they pick up rocks ready to stone the scheming con-artist. Agreeing to return to Enterprise and face criminal charges for fraud and the like, Mudd will need to devise a plan of escaping the brig and ship. The very love crystals he was trying to peddle to the miners actually work much to Mudd's surprise when his manipulation of Nurse Chapel (I like that the show included her character in the cartoon) pays off as he realizes she's crushing on Spock, later learning that the lotion from one of the stones works on the Vulcan! Meanwhile, Mudd gets just enough time out of the brig when Chapel accepts his crystals to capitalize on her momentary faint (the lotion when rubbed on flesh causes this briefly) to swipe her identification card and get access to a phaser device (that deactivates the brig, allowing him to flee).For me, the majority of the fun results from Spock's reaction to the love crystal once he comes in contact with Chapel. I do think Chapel's succumbing to Mudd's sales pitch is a bit far-fetched (I just don't think she would be so gullible to an obvious crook with such a checkered past), but the revelation of her attraction to Spock is a surprise the episode runs with. Spock's devotion to the ""love of his life"" and how Kirk and company respond to him had me in ribbons. The voice-work is priceless here. I'm not going to critique the animation as this was the 70s, and the elaboration of movement wasn't emphasized during a television format as todayfolks, we're spoiled. Anyway, Mudd is able to kidnap Chapel (she faints in his arms!), getting away in a space shuttle, landing on a planet with giant rock creatures chasing after them. Kirk and Spock will need to come to their rescue, but when love crystals get sucked into the ventilation system of the Enterprise, the crew fall under the spell of their effects! One funny scene has Kirk and company on the planet needing to be beamed aboard but those in the transporter room are dancing romantically! And, yes, Kirk and Spock have a moment of ""hugging it out"" thanks to the love crystals! Scotty and a Cat alien officer even draw close! But Mudd's return is a real treat, and his antics do become quite a nuisance to the Enterprise. He realizes that escape while on board the Enterprise would be futile.",7
1,"""Star Trek"" Mudd's Passion (TV Episode 1973)",Worth seeing just for the brief Spock-Kirk gay scene...,"'That's an outstandingly stupid idea'--Spock in response to one of Kirk's ideas.This episode features Harry Mudd--the third time he's appeared in any Trek series. And, fortunately, Roger Carmel provides the voice for this lovable rogue. When the show begins, the landing party from Enterprise finds Harry Mudd on yet another planet trying to swindle some idiots. But, when Kirk informs them that he's actually selling them crap, the crowd turns on him and Mudd agrees to go aboard Enterprise as a prisoner. But he is a schemer and soon has another plot to hatch--and it involves giving Nurse Chapel a love potion so she can win her Spocky-poo.This is a mildly amusing episode. Like the rest, the animation is pure crap--with a super-low cel count (making the characters rather robotic when they move) and very poor drawings. But it IS worth seeing for two reasons--Harry Mudd AND you get a very brief but wonderful scene where Kirk and Spock are getting REALLY chummy because of the love potion run amok! Yes, you see gay Kirk and gay Spock--though unfortunately the drug wears off before they can do the deed. Weird but fun.",6
2,"""Star Trek"" Mudd's Passion (TV Episode 1973)",Mudd Returns... Again,"In ""Mudd's Passion"", the Enterprise tracks down Harry Mudd with a warrant for his arrest. Having escaped the robot planet, Harry is now peddling love potions to a mining colony. After being taken aboard, Mudd convinces Nurse Chapel to use it on the emotionless Spock. Mudd escapes and uses Chapel as a hostage, stealing a shuttlecraft and heading to the nearest planet where giant rock monsters attack him. The potion works on Spock but also gets into the air vents, causing the crew to act strange: McCoy finds a lady, Scotty and M'Ress flirt a bit. Everyone is having a good time.Spock and Kirk beam down and save the duo from a grisly fate. The potion wears off and everyone is back to normal, actually actively disliking the people they were in love with moments ago. Mudd is arrested once again.I don't know why it's up to the Enterprise to go grab Harry Mudd. Don't they have better things to do than go arrest a charlatan? He's not that big of a threat. Make some other ship do it. This isn't scientific exploration.I am completely over the Mudd character by now. I remember sorry of enjoying him for the first few minutes of his first appearance but he gets old extremely quickly. No more please. The Star Trek universe is a big sandbox. Let's do something else.",4
3,"""Star Trek"" Mudd's Passion (TV Episode 1973)",Idiotic Love Potion,"This series plays too much to the humor element. Of course, Harry Mudd is the guy who kidnapped Kirk and Spock in the original series. He is the creator of android women whom he commands. He is a con man and here he is selling love potions on some distant planet. Kirk and Spock are looking for him because apparently there are warrants out on him from the Federation. When the arrive on the planet he recognizes them and tells them they have no jurisdiction, but when the locals realize he is a crook, they go for him, sending him to the Enterprise. There he fools Nurse Chappel. She, of course, has a thing for Spock and he sells her a love potion. I can't even go on from here. It stops being Star Trek at this point.",4
0,"""Star Trek"" The Terratin Incident (TV Episode 1973)",Tiny Humans,"In ""The Terratin Incident"", the Enterprise receives a strange signal from an unexplored planet. The ship orbits the planet and suddenly the crew of the Enterprise begin to shrink, making the ship difficult to control. As the crew gets smaller and smaller, Kirk beams down to the planet's surface to investigate. He finds that a satellite is behind it and threatens to destroy the civilization there if they don't turn his crew back to normal size. At this point, the planet's inhabitants have kidnapped the bridge crew. The inhabitants explain that they were just trying to secure rescue from their doomed planet. Apparently the colony is a lost human colon ""Terra 10"", that got shrunk by the planet and had to adapt. The Enterprise transports the Terratins to a new planet.I don't know what to make of this episode. It feels like the writers wanted to play around with scale and didn't think too hard about the rest of it. It's unfortunate that they didn't do more with having a tiny crew. Nurse Chapel falling into the aquarium is the only thing of note. This episode is a bit of a snoozer, unfortunately that's part for the course with the animated series.",4
1,"""Star Trek"" The Terratin Incident (TV Episode 1973)",Shrinkie dinks,"The Enterprise nears a planet that appears dead. Somehow the gravity is such that the ship cannot escape--and that sucks because the crew start shrinking! After a while, they realize that unless they can stop it soon, they'll be too small to control the ship! Fortunately, a transporter mission to the planet helps Kirk get to the bottom on all this and learn HOW and WHY they began to shrink. As I always say about these cartoons, the animation is pure crap. The normal cell count of a good classic cartoon is about 20 frames per second. Here, however, only tiny portions of the cel (such as lips or an arm) move slightly--and with perhaps 5 or less cels per second. In addition, apart from some nice backgrounds, the animation is ugly as well--as if drawn by lemurs. However, despite all these complaints, the plot is reasonably engaging and the show not totally bad.",5
2,"""Star Trek"" The Terratin Incident (TV Episode 1973)",A Real Short Story,"In this episode, circumstances involving a volcanic planet cause the Enterprise crew to begin shrinking. As they get tinier and tinier, they must activate their ship's functions in creative ways. The question is why is this happening to them. We eventually find the answer as we watch an intergalactic version of ""Horton Hears a Who."" As is often the case with Star Trek, the characters seem to be able to land on their feet without the help of any real research. The final solution to all this is quite laughable.",5
0,"""Star Trek"" The Time Trap (TV Episode 1973)",The Space Ship's Graveyard,"Enterprise finds itself moving into a kind of time portal as it faces off against some Klingons and comes into a kind of junkyard of old ships. These are what's left of centuries of misguided guidance systems. Because these folks couldn't leave, they have formed their own society where a council runs things. They don't believe that escape is possible, but they hadn't counted on the diligence of Captain Kirk. The Klingons are willing to form an alliance with Kirk because Spock has figured out that if the two of the ships work together they can burst through. Of course, we know the Klingons aren't the stellar citizens that are aboard the Enterprise. An average episode at best. Good idea but dull conclusion.",6
1,"""Star Trek"" The Time Trap (TV Episode 1973)",Surprisingly Solid,"In ""The Time Trap"" the Enterprise is investigating a Bermuda Triangle-like section of space where many ships have disappeared for centuries past. They run across a Klingon ship and the two end up being sucked into another dimension during a fight. In this place, a weird space-time warp, the other missing ships also exist. Here, everyone lives longer and there is perfect peace between all the races. The council permits no violence. The catch is that no one has ever escaped.The two new ships realize that their only chance of returning home is to combine the power of their ships to blast through. (I don't know how this works but ignore that). The Klingons place a bomb in the Enterprise and plan to detonate it when they return. The council head of this place warns Kirk and they jettison the bomb in time. They escape. The two ships go their separate ways now back in our dimension.This episode is actually not 100% terrible. It has a tight 20-minute plot that works, shows a strange, interesting dynamic between Kirk and the Klingon For, and has a crewmember use the term ""my foot!"" as an expletive. There are some things to like here.The weirdest part of the entire episode is the infamously racist Dr. McCoy asking a Klingon woman to dance. He'd be the last crew member I'd expect to do that!This genuinely might be the second best episode of the series so far behind ""Yesteryear"".",6
2,"""Star Trek"" The Time Trap (TV Episode 1973)",About average,"Enterprise is fighting it out with a Klingon ship when they both pass into a Bermuda Triangle-like part of space--littered with stricken space ships and apparently none of them can escape. The beings from these ships comprise 123 races and rule over each other- -enforcing the niceness clause. However, instead of just accepting their fate, Kirk wants to try to escape but he needs the cooperation of Captain Klothos of the Klingon ship---but Klothos is a lying jerk-face. The animation is as it always is in these ""Star Trek"" cartoons-- total crap with embarrassingly low cell-counts which make the terrible looking characters movie like robots! To make it worse, one of the female aliens has the highest pitch and most annoying voice acting I can recall ever having heard.As for the story, it fair--about average for the series. The only exception is Spock, who, at times, appears very gay. I don't mean that in a homophobic way--I truly means that he acts like he really, really likes guys...a lot! You have to see it to believe it and, believe it or not, this is the best thing about this particular cartoon.",4
0,"""Star Trek"" The Ambergris Element (TV Episode 1973)","Enjoyable ""Star Trek"" Installment","I would rate writer Margaret Armen's script for ""The Ambergris Element"" to be a decent, enjoyable, worthy example of how the 1974/1974 ""Star Trek: The Animated Series"" attempted to translate the universe of Star Trek into a cartoon show. Very good, but not great on the same plane as ""Yesteryear"", ""The Slaver Weapon"" and ""Beyond The Farthest Star"", which to me represent the most successful episodes from the series where everything came together -- The mythology of Star Trek, the commanding presence of the Original Series voice actors, above average writing and a conscious effort to push the envelope of animation in an effort to both capture the flavor of Star Trek in its classic sense and create something new.All of which are found in this fine episode though the execution was a little clumsy and the synthesis doesn't quite come together. Though they sure gave it the college try and pulled out all the stops, setting up a marvelous adventure where Kirk and Spock are transformed into water breathers after an accident while exploring a planet submerged beneath a global ocean. Unable to exist in a tank in sick bay for the rest of their careers the two set off into the depths to try and find a method to reverse the process.And come in contact with a civilization of aquatic humanoids living on the ocean floor, an intriguing concept handled well by the animators. Such a scenario could never have been staged during the production run of the original series and its enjoyable seeing Kirk & Spock in a truly alien environment that is at the same time quite familiar looking. The structure of the episode is also quite familiar, with a tribune council of elders, young upstart Aquans threatened with exile to the open seas for helping the two, and a marvelous giant squid beast with six foot fangs who of course turns out to be the crux of the plot's focus.So all of the elements are there but the results are still a bit stiff and uneven in part due to the scope of the episode's aspirations. This was probably one of the most complex and costly of the Animated Series episodes to produce even with James Doohan providing voice work for nearly every character other than Kirk, Spock, and Bones McCoy. It's a tour-de-force performance by Doohan, the animators, and Armen's script, which like her Original Series episodes ""Gamesters of Triskelion"" & ""The Cloud Minders"" features a strong female character who is an equal of Kirk & Spock rather than just another tidbit of alien nookie to be conquered.So it's still pretty daring stuff for Saturday morning cartoon fare and comes off well enough in relation to the rest of the Animated Series episodes, and is a unique little view of Star Trek in that 90% of the action is set underwater. And if like me you consciously prefer the funky low tech look of 1970s hand-drawn animation this is one eye popping & adventuresome little cartoon show. Even with modern digital animation techniques one would have a difficult time capturing the nuances of such a world and if the cartoon vision presented uses a short-hand approach to depicting its only due to the limitations of the form. It's supposed to look a little stiff, maybe.Which would be my only complaint about the results, though this has always been a favorite in part due to having been blessed with a box set of Alan Dean Foster's ""Star Trek Log"" novelizations of the Animated Series stories, this being one of the best of his non-expanded upon straightforward adaptations. Credit for which should go to Margaret Armen for her engaging story, which has some great little Star Trek moments in it. And represents one of the more ambitious attempts at making a functional Star Trek adventure that utilized the limitless possibilities of the animation medium. You can certainly do worse for twenty three minutes of your time, and kids who love Star Trek will of course go nuts. 6/10",6
1,"""Star Trek"" The Ambergris Element (TV Episode 1973)",Puddle Power,"An excursion into the liquid world is a little different tack for the Enterprise. In this one, the guys use a sea-craft on a planet that is almost all water. In the process, some sort of sea serpent smashes their vehicle against a rock and Spock and Kirk nearly drown. When they are found, the have been transformed into water breathing people. The rest of the episode involves getting the indigenous people to help them be switched back. They are stuck in the old ways, but the young aqua people are more progressive. Gotta cater to the younger crowd who is watching this on Saturday morning.",5
2,"""Star Trek"" The Ambergris Element (TV Episode 1973)",Kirk and the Aquamen,"In ""The Ambergris Element"", the Enterprise heads to a water planet in a similar scenario to a Federation planet that is soon doomed to be underwater due to seismic activity. Their goal is to figure out how to combat this. While taking samples on a boat, the crew is attacked by a sea monster. The vessel is destroyed and Kirk and Spock go missing, only to be found later with girls and webbed hands and feet.Their lives were saved by the Aquans, an underwater species wary of land walkers. Kirk and Spock ask to be changed back but the knowledge of this has been lost. The two mist convince the younger Aquans to take them to the forbidden ruins to look for literature on how to reverse the operation. It turns out Aquans are descendents of the deceased land walkers. They need venom from the sea monster to change back. They acquire this and return to normal. The younger Aquans say they'll use the technology to go back to land walking while maintaining ties with their underwater brethren.This episode is a mess. It's boring, clunky, and has so much exposition packed into it that it felt like it needed 2 hours to get everything it wanted in the plot set up for us. And even then it would be a terrible movie. Not much in the form of redeeming qualities in this episode.",1
3,"""Star Trek"" The Ambergris Element (TV Episode 1973)",Aquamen....,"The Enterprise visits a planet almost completely waterlogged. Apparently, long ago, it had large continents but they were pulled into the sea by volcanic activity and the planet is apparently without life. However, the sensors are wrong and there is at least a giant thingie that attacks the aqua-shuttle. In this attack, Kirk and Spock are lost. However, when they are discovered days later, the pair can no longer breath air but are like aqua-men! How did this happen? Some young Aquans decided to save these air-breathers- --and the older Aquans are unhappy as they all know that air- breathers suck! But, the crew of Enterprise manages to impress them with their niceness and the Aquans help them learn how to restore the Captain and his First Officer.Once again, we have a horribly animated show with a reasonably entertaining episode, though this one seems more likely to appeal to children than most of the episodes. Not bad...but really ugly when it comes to the animation.",5
0,"""Star Trek"" The Slaver Weapon (TV Episode 1973)","A Unique & Satisfying ""Star Trek"" Adventure!","Larry Niven's ""The Slaver Weapon"" -- adapted from his original story ""The Soft Weapon"" and re-configured into the basis of an episode from the 1973/1974 ""Star Trek: The Animated Series"" -- is one of my all time favorite installments of Star Trek, period.Of the now 45 years we have had the mythology of Star Trek as an entertainment form, regardless of what shape it took (TV show, movie, book), this is one of the most unique and rewarding, packing enough Trek and sci-fi interest into its 23 minutes to enthrall any geek. I'd actually call it a cyberpunk work, utilizing advanced fictional technologies as a plot focus and projecting a vision of the future that is cynical, unromantic, and indifferent to humans if not outright hostile. Gene Roddenberry took a chance on green-lighting this one and it paid off big time, in my opinion at any rate. Way out of proportion to what was expected of it, at any rate.The episode is also unique in that it is the only official example of ""Star Trek"" in any form before the debut of The Next Generation series in 1987 to *not* feature the presence of William Shatner's Captain James Tiberius Kirk. Which is ironic, not just because of how cool it turned out to be, but due to Shatner's well known disregard for the Animated Series, which he found to be debasing & embarrassing to participate in. So they made this one while he was off doing Shakespeare In The Park for $200 a night. Hey, gotta make a living.They picked a winner of a script for his absence too, with Niven adapting ""The Soft Weapon"" to feature Spock, Sulu, and Uhura piloting a starfleet shuttlecraft to rendezvous with the Enterprise when the Slaver Stasis Box in their possession indicates the presence of another stasis box nearby. What pray tell is a Stasis Box? Let's just say that inside of one there is no passage of time, sort of like the ultimate refrigerator except no leftover 3/4 empty bottles of salad dressing on the doors. Archaeologists had found it on a remote planet and Spock had been dispatched to collect it. Following so far? Their Box leads them to finding a 2nd one on a small ice bound planetoid ... which turns out to be a trap laid by Niven's alien species creation, the Kzinti, completely hostile eight foot tall creatures with feline characteristics who consider human meat to be a delicacy. And they want that Stasis Box & whatever might be inside, knowing very well that the Slavers -- another species created by Niven and long died out -- had weapons which could potentially devastate a whole galaxy.Wouldn't you know it but Spock's Box does indeed contain an intriguing device that shifts its appearance and function with the twist of a toggle switch. And one of the settings does prove to be for quite the formidable little Weapon of Mass Destruction, leading to a startlingly violent little climax that infamously resulted in the only loss of life during the Animated Series' run. They kill people in this one ... Far out.This was supposedly a Saturday morning cartoon show for kids, remember, airing at about 10am during its initial run on CBS when we were sitting there in our pajamas with the feets on the bottom & chowing down on the King Vitamin. I don't particularly recall seeing this episode as a kid where others did leave an impression, but it is exactly the kind of stuff I would have been fascinated by: Space ships, space suits, laser guns, hand held rocket launchers. You betcha.I will still concede that ""Yesteryear"" is the best episode from the Animated Series, and that ""Beyond The Farthest Star"" remains my single favorite episode, necessitated by the absence of Kirk from this installment. Love him or hate him, James T. Kirk was the essence of Star Trek, as nobody else really had any cosmic lessons to learn. So the absence of Kirk sort of requires this episode to be set aside when considering singling out *the* best of what the Animated Series had to offer.But by golly this one rocks! When I talk to some of my associates about watching Star Trek cartoons I'm sure the imagine me sitting here in my slippers with a bowl of Mult-Grain Cheerios and a bong, pretending that I'm 9 all over again with some stupid dumb cartoon show that you have to be stoned to appreciate as a grownup. Screw that! This is first rate Star Trek any way you slice it. That the Animated Series offered Niven the opportunity to work with Roddenberry & his talents to produce this episode was an opportunity to create something new, and this is one of the best examples of the creative team actually managing to do that. It is great science fiction, great Star Trek, and one of Saturday morning programming's finest half hours, with commercials.9/10; Alan Dead Foster expanded the story to book length form for his ""Star Trek Log Ten"" novelization, which is still in print, and Niven's short story which formed the basis can also be found with relative ease in a collection with other works. Good art leads to more art once again.",9
1,"""Star Trek"" The Slaver Weapon (TV Episode 1973)",One of the Bright Spots of the Season,"In ""The Slaver Weapon"", the Enterprise discovers a Slaver Stasis Box, a time capsule-like box left by an ancient, highly advanced race that ruled the galaxy long before the Federation's creation. Things found inside the box do not age at all. Due to active bombs being opened and killing people, only special handler can now open them. Spock, Uhura, and Sulu are in a shuttlecraft delivering this box to a handler.Spock gets a notification of another potential box being picked up nearby. It turns out to be a trap by a Kzinti crew intent upon stealing the box and using whatever is inside to regain power.We learn that the Kzinti race has been prohibited from using weapons due to the Treaty of Sirius after losing their fourth war with mankind. These Kzinti are violating the treaty as they have phasers which they use to capture the trio and steal the box.The Kzinti are carnivorous and have no respect for Vulcans or females, only communicating with Sulu. The box is opened to reveal some strange gadgetry, a shapeshifting spy device reminiscent of a James Bond movie, complete with a telescope, laser gun, and energy blocker.Spock and Sulu manage to escape and try out the device further. They find a setting with a weapon so powerful in such a small package that it's more advanced than anything Star Fleet currently has. They can't let the Kzinti get their hands on it but they still have Uhura hostage.Spock hypothesises that the spy weapon must have some type of self destruct but the two are recaptured before they can find it. While fiddling with the device, the Kzinti activate a computer inside of it which talks to them. The computer realizes the Kzinti is not it's Slaver owner and self destructs, killing the Kzinti. The trio escape back to the Enterprise. The stasis box never made it to its destination but it was too powerful for any group to currently have.This animated series has been tough sledding to get through but this episode was a very pleasant surprise! While not my favorite episode of the series (that honor goes to ""Yesteryear"") this is a close second and has the most original script of this series run. The inclusion of a new race is always fun, we get some background of humanity's history, and Spock and two lesser characters are center stage. While I love Kirk, it's nice to see someone else get the limelight for a change. Sulu is practically never heard from anymore. Here he takes the lead.It's amazing how much they were able to fit into this 20 minutes. Most episodes are terrible at this but this episode does a fine job. If there were more animated episodes like this, maybe the show would have had a longer run.",7
2,"""Star Trek"" The Slaver Weapon (TV Episode 1973)",Attack of the Cat People,"I can't say much about this. When a group of cats in pink suits show up, I didn't really get all that enthralled. Apparently, William Shatner didn't care much for this series and his character doesn't appear. There is a box that's important and some weapons that need to be found and protected. Some of the characters go flying through the air or do somersaults when hit by the wind or other factors. Sulu spends a lot of time on the ground as does Spock. And then there is an explosion.",5
