,episode,rev_title,rev_content,rvr_rating
0,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Darn Good Television,"A tour de force of the best that a television series can offer: a well written script, solid ensemble acting (including the episode's guest actors), excellent direction, and an Emmy-nominated score to boot. Specific to Star Trek, there were solid special effects including a lengthy space battle (with the Klingons), the introduction of the Ambassador-class starship (Enterprise-C), and a full-fledged time displacement. Guinan's character was also fleshed out, while at the same time endowed with even more mystery, being the only one to sense the effects of the time displacement. The episode also set up a significant long-term plot line in the series, one that wouldn't be resolved until halfway through the fifth season. There were many memorable lines throughout, most striking being the transition from ""Captain's Log, Stardate"" to ""Military Log, Combat Date"". The only thing I would have changed would have been to have Worf leading the Klingon squadron in the alternate timeline... It would have been fun to hear him say: ""Federation ship: Surrender, and prepare to be boarded."" Regardless, one of the best in the series, and in my opinion, one of the best single episodes of any television series.",10
1,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",One of the best TNG episodes.,"ST:TNG:63 - ""Yesterday's Enterprise"" (Stardate: 43625.2) - this is the 15th episode of the 3rd season of Star Trek: The Next Generation.Because of a temporal disturbance, the Enterprise-C emerges 22 years into the future, thereby altering time. In this time, which only Guinan (played by Whoopi Goldberg) can detect the changes, the Federation is at war with the Klingons because the Enterprise-C missed a key battle which led to peace with them. So now, instead of Worf, now Tasha Yar (played by Denise Crosby) is back. A very sentimental and emotional episode, this is definitely one of the best if not the best of the TNG episodes.This episode will also have wide repercussions - with the emergence of Sela, Tasha's daughter in the episode ""Redepemption"".Trivia note: Worf is introduced to prune juice, a ""warrior's drink"". Also, Dr. Selar is mentioned and we see the Original Series movie style uniforms for the Enterprise-C crew.",
2,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",A Very Powerful and Well-Done TNG,"While I enjoy the show, for me this is both the most powerful and well-realized episode of all. While science fiction is supposed to be speculative fiction, television sci fi so rarely is - and when it is, it is generally very formula.Not so this episode, with its well-drawn characters and decisions that must be made despite the fact that there are no positive options. And while I didn't care for Tasha Yar originally, the author of this episode made perfect use of her so that I not only liked her but respected the character very much.An excellent episode that goes beyond the usual formula TV boundaries.",10
3,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Excellent television,"Star Trek is no stranger to time travel stories (and I have to confess to a certain weariness towards the gimmick, at this point), but with 'Yesterday's Enterprise', they really hit on something special. The technical side of it involves a temporal rift, a Galaxy-class starship from the past, and an alternate universe (not to mention a more battle-oriented Enterprise-D, for which the color blue is very flattering); but it's the human drama that lends this episode its real emotional weight. Should Picard send the travelers back to their own time (and certain death) or keep them alive and hope the war with the Klingons will finally go their way? Mixed up in all of this is Tasha Yar - and I have to say, her presence isn't just a plot device, but an organic way for the writers to make up for her senseless exit in the first season. It just works, and it's really something to see it pulled off so well.This is classic TNG all the way; big ethical issues, well-drawn characters and powerful storytelling; even Shooter McGavin gets to play a pretty solid character. And for me, one of the series' greatest moments is Picard's utterance of this line:""Let's make sure history never forgets... the name... Enterprise."" 10/10",10
4,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Incredible,"When I first watched this I was truly stunned at how brilliant the whole concept was. When the Enterprise C is bounced forward in time it alters the past dramatically and a war now rages in the present between Humanity and the Klingons. The story of 'what might have been' was excellent. Having Tasha in it was truly fascinating, and the angle of Guinan realizing she wasn't supposed to be there was brilliant writing. Whoopi is a great asset to the show and is in it only enough to enhance the show and never to steal any of the limelight! But in this particular episode, credit is due as she gave her best performance of the entire series. The sets and acting by Patrick, showing us a hardened by war Picard were fantastic. This show really picked up in this season and, after a writer's strike plagued second season, it was a welcome change. But I'm giving this a nine because of the final scene's blooper where Geordi wears the 'alternate' uniform in the ten forward scene with Guinan...",9
5,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",A Reply To toolkien,"I am also one who counts this episode as the absolute best of the entire series. Others have sung its praises, and I do not feel the need to add to them. I only wanted to reply to toolkien's review, which cites an alleged plot hole. Rather than restate his argument, I'll let you go read his review (there aren't that many reviews for this episode, so it should be easy to find).I assert that toolkien's argument holds no water. In fact, we *do* have canonical evidence that you *can't* just send a ship off into combat on autopilot. The *only* time that was ever successfully done was with the M-5 device, in TOS's ""The Ultimate Computer"", and we know that the M-5 experiment was ultimately a failure and no Federation ships since are equipped with one. Lacking one, it can't be done, and I shall prove it.EXHIBIT A: I cite as evidence the third movie ""The Search For Spock"". In that movie, just to have the ship be controlled by a mere handful of people, Scotty has to create an automating device. This alone tells us you can't just go fly the ship somewhere on autopilot-- if you could, they wouldn't have needed Scotty's hack, they would have just set the Enterprise on autopilot and sat back and enjoyed the ride to Genesis. But what's more, Scotty's jury-rigging eventually *breaks down* when faced with the challenge of combat. This makes it extra-clear that combat is too hard to be auto-piloted.EXHIBIT B: I cite the TOS episode ""This Side Of Paradise"". At one point in this episode, the entire crew has mutinied and abandoned the ship, choosing instead to beam down to a paradise-like planet. Kirk is left alone on the ship, everyone else is gone. And here is his *exact quote*, from his captain's log: ""The ship... can be maintained in orbit for several months, but even with automatic controls, I cannot pilot her alone. In effect, I am marooned here."" So where's your autopilot now?In short, there is hard evidence that a starship cannot be auto-piloted, especially in combat, and I am aware of *no* evidence which suggests it can (again, except for the M-5). But even if we speculate that by Enterprise C's time, they had developed *some* ability to autopilot, there's every good reason to posit that it might not be very good, especially at combat. Keep in mind: the *whole point* is to convince the Klingons that the Federations acted honorably. If the ship went back with no crew, just on autopilot, it is reasonable to think that the Klingons would not have been impressed by the half-assed effort that the automation system might have been able to produce. Indeed, it might well have been Yar's tactical expertise *itself* which pushed them over the line enough to win the Klingons' respect. We don't really know for sure, but if the episode wants to lean in that direction, it's on sturdy enough ground that you can't label that a plot hole.",10
6,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Excellent Use of the Concept of Rips in Time,"This is the ultimate decision for Picard. When another Enterprise shows up through some time fabric rip just as it is about to be destroyed by the Romulans, it becomes a problem because unless it is destroyed, it may change the circumstances of the universe. Of course, that means that an entire crew and starship needs to be given up in order to maintain a sense of order. What does one do morally? Is the loss of human life necessary? Are we to keep score when it comes to how many for how many? Casualties are often thrown out as negative statistics and people cheer. The people that die or are maimed do not cheer. Tasha Yar makes an appearance her, the first time after her death, and that death becomes a pivotal event in the decision making. Her relationship with a survivor and the captain of the Enterprise C are the link. This is true science fiction with some amazing ideas about time and the purpose of living beings as they explore the universe. Excellent in every way, though, the results may not be totally fulfilling.",10
7,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Worth the wait.,"I will get this out first. I'm old enough that I have seen a few Star Trek TNG episodes on it's original run, but I am also a fan of Star Trek TOS and have always found TNG lacking. The writer's fascination with Wesley Crusher kept me from becoming a fan originally. How a snot nosed kid could continually save the day just meant sloppy writing for me. But I digress.I finally decided to watch the whole TNG saga. I noticed at the beginning in Series 3 things were looking up. Tonight, I finally watched episode 15, Yesterday's Enterprise. I had heard nothing about it and my expectations were middling. Imagine my surprise when I was greeted with stunning speculative Science Fiction of the first rank, seriously challenging anything in the Original Series.From a sweet script and chilling drama to great ensemble acting, I was blown away. A previous iteration of the Enterprise suddenly appears 22 years after it was supposedly destroyed and instantly changes the Star Trek universe. How and why it was changed and the manner in which this all unfolded left me breathless. Superior television and drama worthy of the name Science Fiction. I think I will rewatch this right now.I now look forward to more TNG; better late than never.",10
8,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)","For me, this is one of the best episodes","This is what Star Trek is meant to be. The interaction between Stewart and Goldberg is dynamic. It feels like a culmination on their relationship. It's also a pleasant welcome back for LT Yar. It presents a well-told story of mystery, friendship, loyalty and duty.",9
9,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",What might have been,"Emerging from a dogfight 22 years earlier in a time rift is the previous Enterprise
whose captain is Tricia O'Neill. Only problem is that the Enterprise then was
destroyed and all hands lost.Only the ancient and wise Whoopi Goldberg as Guinan knows there is something
wrong. We know it too because former series regular Denise Crosby as Tasha
Yar is on the bridge in her old job as security chief. And she gets a bit of
romance from Christopher McDonald a junior officer on the previous Enterprise.All the Star Trek franchise shows have a time paradox or three among their
episodes, this is one of the best. McDonald and Crosby make a nice pair of
ill fated lovers whose romance was never meant to be.One of the better TNG episodes out there.",8
10,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)","RE, 'A Nice Episode With A Sizeble Plot Hole'","MINOR SPOILERS:LOL...did you FORGET that the CREW was needed to actually fight the battle against the Romulans when it returned?They needed Tasha for tactical, etc...Sending the ship back on auto pilot would not have accomplished that...there was NO 'plot hole', sorry...All in all, one of the best 'alternate future/time travel' episodes in any Star Trek series, remarkably well written, acted, directed...and Guinan's final lines were pitch perfect. I literally had tears in my eyes as I was smiling away at the conclusion to this one...bravo.10 out of 10 from me.",10
11,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",The Return of Yar,"In ""Yesterday's Enterprise"" the Enterprise encounters a strange wormhole with what seems to be a Federation ship exiting out of it. Suddenly the audience is thrown into an alternate timeline in which the Federation is at war with the Klingon empire. Only Guinan seems to be aware that something is not how it is supposed to be. The Enterprise rescues the Enterprise C (thrown 20 years into the future) and mends the ship and its crew. Yar starts to fall for one of the ship's officers.Guinan convinces Picard that this timeline isn't right and that they must send the Enterprise C back through the wormhole to its own time, even if that means their demise. Them being their to aide the Klingons in their fight against the Romulans might be enough to band the two sides together in a pact that holds. The Federation is in a losing battle against the Klingons and can't hold out much longer. The C crew agrees to head back. By this point Yar has figured out she should be dead in the original timeline (through talking to Guinan) and heads with the Enterprise C to battle the Romulans 20 years prior. The timeline snaps back to normal and the crew of the Enterprise D travel on none of the wiser to what the audience just witnessed.This episode is a fan favorite (and with good reason). It's one of the more exciting time travel episodes and it reintroduces Tasha Yar after her untimely demise two seasons ago. The acting is good, the pacing is good, the action is exciting.But all that being said, I don't love this episode as much as your average Trekkie. The love subplot between Yar and Shooter McGavin seems tossed on haphazardly to me. I don't buy it and I don't need it. It's inclusion adds zero value to the plot itself.That's really my main gripe with the episode. If it only took up a minute or two it wouldn't bother me so much but it is a major chunk of this episode! Replace that with some other scenes and this is a 10/10 for me.I'm also thankful the writers didn't try to shoehorn Worf into this somehow. I'm glad they resisted the urge to make him the captain of some Klingon ship that shows up. That would have been real dumb.My favorite part of this though is how much Guinan we get. Every episode I see makes me love Whoppi's character a little more.",8
12,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)","an interesting ""what if""","I have often thought that it would have been great had the writers of this episode added one simple detail: what if the Enterprise C or the Enterprise D had dropped a log recorder buoy as the rift were closing and before the time line was corrected? There have been precedents of this happening in past episodes, In the original series, ""The Cage,"" the reason Capt Pike investigates a planet is because they find a ships recorder floating in space. In other episodes, Capt Kirk has copies of the ships log jettisoned when he felt they were soon to be destroyed. In this scenario, since both Enterprises' know that the future in which they came to meet was not supposed to take place, either one of them could have left a record of their existence in THAT reality. This would have come in especially handy since in future episodes Capt pichard is confronted by someone who is a direct result of that momentary confluence of the two time periods from this episode.",
13,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Past events affect the future time line,"This episode involves the crew coming upon a rift in time that allows an earlier version of the Enterprise ship to travel into the future which then alters the time line of events since the time that the earlier ship version ""disappeared"" from their own time period. Only Guinan realizes that everything has changed on board the current ship. The once friendly Klingons have reverted back to being enemies. As the older Enterprise crew tries to deal with being in the future and the current crew tries to determine the impact of the past people living in the present, it brings to mind the season ending episode of Season 1 and the episode where Picard sees a duplicate of himself in the ""Times Squared"" episode and also seems to presage on the series finale episode as well. Picard has the same dilemma involving whether to return things back to where they should be or if doing that would be the wrong decision. Evenutally, he decides to send the doomed earlier Enterprise back to its own time period. In this episode, Tasha Yar returns and Riker is killed.",9
14,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Right in the feels.,"I never saw the first few seasons of TNG as I would have been 3yo in 1987, TNG was my first introduction to Star Trek. I remember watching sporadically latet season episodes. Now it is on Netflix I have been watching these early episodes for the first time.
I didn't particularly like Tasha Yar, I never knew she existed till recently and am only a casual fan. Her death in series 1 didn't bother me. Just watched 'Yesterdays Enterprise'. Jesus it hit me right in the feels. Not ashamed to say I was on the verge of tears when Yar requested a transfer from Picard and for the rest of the episode. This episode was fantastic story telling. Highly recommended for any viewer not just Trekkies.",10
15,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",A Nice Episode With A Sizeble Plot Hole,"It has been established that a starship can work on autopilot, even going back to the first series. If they knew all these people would have died, but have been bounced to the future, and they surmise that the ship will likely be destroyed shortly, why not just send it back WITHOUT THE CREW, set to execute basic instructions then self destruct? The Klingons will be friends again and no one has to die. But then we'd wouldn't have a whole lot of tension then would we? The fact they don't even discuss it is a huge plot hole. Of course it set up other interesting avenues for the series to eventually go down, so it works out for the best. As someone else said it would have been nice to see Worf as an enemy Klingon and perhaps even another character that would be seen as having been an ongoing character in that time line that we didn't even know and know we wouldn't see again (somewhat of a counterweight that this time line has a certain legitimacy of its own).",7
16,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",assign registry..,"Star Trek: The Next GenerationRoddenberry's second creation of an elite group exploring space through humanity is a remarkable milestone for not only television but the sci-fi genre itself. As it quips repetitively, it dares go where no one has been before, and analyzes the good and bad of the nature. And it's that wide range of nature that is touched down, in all its hokum that it calls for, the answers are overwhelming to all the questions thrown out to it. Unlike the previous series, it has much more characters to handle which is a double edge sword. On the pro section, it helps writers jump in on diverse categories through them and swoop in as much as material possible through their individual perspective and still keep it all inside a definite and familiar circle.On the other hand, it also is challenging to fiddle around these many characters on screen, especially the amount of new contents and eerie ideas each episode comes up with, it increases the possibility to lean towards flaws. And yes, it has its own limitation, but in its own gullible range and potential, it just simply works. Plus, what's fascinating is despite of being brimmed with these many personas floating about in the space, they haven't allotted any stereotypical specific characteristics to the characters, their species and nature may definitely vary, but a cheesy note is strictly prohibited in Enterprise-D.The infamous Capt. Jean-Luc Picard played by Stewart who is mostly known by this role from his career, is exceptionally well crafted character that is simply nothing but a good leader and add Stewart's performance to that, the outcome is your iconic character that survives decades easily. Sirtis as the consciously enhanced counselor fits perfectly in the ship and the makers makes sure either they keep her up front to notify the shady part of the plot or distracts her wisely to advance the plot.Frakes, once again, a competent leader and warrior that is more explored into love affairs while Dorn as a hot head and Burton as the most adapting and willful learner on the ship helps make the environment more engaging and realistic. Spiner as the android, Lt. Commander Data, who means nothing but business, unfortunately, is the guy that means the least amount of business, often relied upon for the humor, he might be explored thoroughly but is rarely projected with sincerity.Personally, I prefer Stewart's mellow equation with Wheaten who looks up to him as a father figure and adds the right amount of emotion to it, McFadden's friendly relation too helps on spicing up this dish. The guest cast coming in- often playing the antagonist- invests equally and perpetually to this scoreboard. Advancing further than the previous series did, this journey also brings in rich traditional rituals and their own quirky references to the table. Star Trek: The Next Generation is your typical space ride, floating without any control it grabs everything like a child, and in its innocence and honesty it is one breathtaking ride.Season 03Upgrading to a better result than the previous season, this one installs the additional morale lessons among all new innovative ideas that are also brimmed with fresh perspective and incredibly productive methods.Yesterday's EnterpriseThis episode is the most Star Trek-y you could ask for, with a huge pew-pew spaceship battle, a major sacrifice for the greater good, a fixation of a malfunction in the last moment for a close call and of course a good old time travel debate; drool over it all you wish to, this is the best served dished.",
17,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",This episode helps to establish the completely inexplicable return of Tasha Yar.,"At about the end of the first season, Denise Crosby requested she be written off the show, as her part was VERY limited. I would certainly agree, as her role consisted of saying ""yes, Captain"", being angry or talking about the rape gangs on her home planet. Otherwise, she was a non-entity. Now, for some odd reason, she's back. I have no idea whose idea it was, but following this return, she'd be back for future episodes as well--something which never worked for me. The Enterprise inexplicably meets a previous version of the Enterprise in space. Somehow, the old version C was transported 22 years in the future. But this isn't the only change, as apparently this time shift also completely changed the timeline--resulting in Lt. Yar being alive and well on the Enterprise D as well as a long and super-bloody war between the Klingons. 40,000,000,000 lives have been lost in this horrific fight and it's lasted since about the time the Enterprise C disappeared. In fact, they eventually come to realize that if they can send that ship back, then the timeline will change and perhaps the war will never occur at all. Oddly, Guinan realizes that there is a problem and the old Enterprise must go back--but many of the other crew members want the ship to stay and help in the hopeless fight against the Klingons.While the episode is a very interesting what if sort of show, it also re- introduces Yar. She's actually fine here--but her eventual return as a Romulan (?!) made no sense at all and seemed contrived as well as a low- point for the series. I just wish in hindsight that they'd given Ms. Crosby better material from the start, as this weird, abortive return just felt strange and a bit silly.",6
18,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Why?,"This episode was supposed to bring Denise Crosby back. But they didn't need to kill 40 billion people to do it, did they? Especially since Tasha became a Romulan.Any why would Picard say that 125 lives on Enterprise-C are worth letting 40 billion people die?Damn, this sucks!",1
19,"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990)",Hole of Gideon,"Mark of Gideon, left a big plot-hole that is relevant I think. Why is Kirk so excited to be alone on the ship with the girl, if they would just be stuck in one place unable to pilot the ship alone? He talks about how the ship can go anywhere and even states that there power is unlimited. ""the power is re-generative"" or whatever... So, the old Enterprise 1701 could cruise the cosmos forever, but Voyager, etc. has to run out of fuel? I think they explain it by that to go over Warp 8 or 9 or something, you have to use a different type of fuel-system, so maybe the old Enterprise could go forever, but it could never be as fast... except when it goes Warp 11 (By Any Other Name) and when the Enterprise D goes Warp 13 (Finale).",10
0,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Very touching episode.,"ST:TNG:64 - ""The Offspring"" (Stardate: 43657.0) - this is the 16th episode of the 3rd season of Star Trek: The Next Generation.This episode continues the Data's family theme began in the second season episode ""The Schizoid Man"" (in that episode you see Data's grandfather Dr. Ira Graves). In this episode, you see Data creating another android like himself - an android that takes the shape of a female, his ""daughter"", named Lal (which means beloved).Soon, when Starfleet wants to take Lal away from Data because they feel they can ""raise"" her better than Data, Picard comes to his rescue arguing that Data is her father and can raise her better. He even brings up how he helped define the rights and privileges for androids in ""The Measure Of A Man"" and that Lal has the right to make her own choices.Soon though, it turns out that she outperforms Data - by looking more human, using contractions - but all good things must come to an end.Trivia note: Data does a neural transfer of his positronic brain into Lal (just like he would into B4 in Star Trek: Nemesis). Also, you see the Original Series aliens called the Andorians as a Holodeck recreation.And, also, Picard for the first time in the series, goes against an admiral's orders (just like he would in force in Star Trek: Insurrection).",
1,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Can androids have offspring?,"This episode expands the show's primary theme of exploring what comprises being human, in this case, parenting. Other reviews have summarized the plot well. This was an ostensibly simple, but very emotionally powerful, episode that elicited universal emotions, since we all come from parents. The most poignant scene for me was near the end when Lol thanked her ""father"", Data, for giving her life. With one of my own parents, my mom, currently in the final stages of her life, this story was a good reminder that for all their faults and imperfections, parents virtually always mean well in bringing us into the world and giving us the gift of life, and that even their selfish hopes and dreams for us have a certain nobility. Great writing, and acting by all the cast, especially Brent Spiner as Data, and the actress playing Lol. Piccard's evolution on the situation was interesting, and his decision to disobey a direct order from a superior was consistent with the moral integrity his character is noted for. Editing could have been a bit tighter, but really I may be reaching, as this episode is nearly perfect in it's loving portrayal of humanity at it's best, ironically told in this allegory about an android and his offspring.",9
2,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",This is the Episode That Made Me a Star Trek Fan,"A little back story: Through my teens I was an ardent fan of films and sci-fi (primarily Star Wars), and Star Trek always piqued my interest, but I was too intimidated to invest the time to acquaint myself with a franchise that stretched over television and film since the 1960s.That being said, I came across this episode while scanning TV channels and was immediately drawn to the character of Data, an singular android who dedicates his improbable existence to evolve and grow in order to be more ""human."" His quest in this episode included creating a new android in the hopes of improving upon his own limitations through his designated ""offspring"" (as most true parents do), including having this android eventually find a way to develop authentic emotional reactions.However, when Starfleet grows impatient with the development of Data's new android, they threaten to confiscate it, instigating a surprisingly emotional struggle over the philosophy of sentient rights and acceptance that ultimately becomes overshadowed in the face of tragedy. It's all the more astonishing to consider the most emotionally devastating moments of the episode feature characters who can't project any emotions at all.Brilliantly written, performed, and directed, this is one of the finest hours of television that succeeded in appealing to an outsider of the franchise and making them a fan for life.",10
3,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Beautiful Episode of Giving and Losing Life,"Data explores his humanity by an act of creation, 'birthing' a new android life form, with intelligence and freewill like himself. I cannot improve upon the the comments of the main reviewer, but wanted to say this episode is a must see. It deals with the issues of giving life or becoming a parent, raising a child, and coming to terms with that child growing up, becoming independent, and ultimately, the loss of that child. The emotions of the crew serve to represent our human emotions felt in sympathy to Data's loss. A beautiful, emotional episode that I love.I would recommend this episode to anyone who is not yet convinced that Star Trek, and SF in general, has come of age, and can deal with human topics in a touching and full way.",10
4,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Star Trek The Next Generation--The Offspring,"Magnificent, emotionally rich episode of Star Trek The Generation (further re-iterating just how superb the third season was in producing one special episode after another, this one coming after ""Yesterday's Enterprise"") has Data actually creating a sentient being after attending a cybernetics conference, and, in essence, becoming a father. The android chooses a female human as its ""look"" and ""The Offspring"" follows her transition and awareness of human behavior, even eventually transcending Data's own programming (using contraction ""haven't"" and actually feeling fear). Admiral Haftel (Nicolas Foster) and Starfleet feel Lal (Hallie Todd) would be better served on a starbase in a proper environment to be the object of research and equip ""her"" with all the tools needed to further advance her ""life"" and development. But Data, observing and studying parental behavior and cultural norms regarding raising children, considers Haftel's position as removing a child from her father before the proper time (interfering with her maturation process). That is what drives the whole story: what is best for Lal and should she be taken away from her father so soon? Actually, the question Picard soon offers is ""What does Lal want?"" Lal is a free sentient being (Data's consideration as a free, sentient being in ""Measure of a Man"" determined he was) and should be treated as such. The conclusion when Lal suffers a malfunction as she starts to experience ""cascade failure"" is akin to a father losing his daughter and I'll tell you unashamedly that I was shedding tears. Just heartbreaking. A great moment for Foster (I assume many will kind of have contempt for his way of bullying past the desires of the likes of what Data and Picard believe is the right thing to do in favor of what he thinks is best for Lal) has him describing how hard Data tried to save Lal to Troi, Wesley, and Geordi, and you can sense the anguish and sadness from every pore (I think he properly conveys how a father feels when trying to save his daughter and not being able to do so despite the best efforts). Picard willing to put his career on the line, telling Data not to obey Haftel's orders to tell Lal she's coming with him to the starbase, is quite a crowd-pleaser worthy of applause because it is not only quite a stand for his officer's rights as a father, but also in favor of Lal's independence and rights. Guinan is once again utilized well as a form of guidance for Lal in the terms of learning love, affection, and other human behaviors and actions. Riker (Frakes is not seen much mainly because he directed the episode) has a hilarious moment where he is the ""victim"" of a kiss from Lal, jerking him over the Ten Forward bar (she had seen a couple kissing and was curious)! How Data involves Troi, Beverly (she has this nice moment with Data when he seeks her advice because of her success as a mother) and Wesley is important in how he tries to learn how to properly raise Lal. Parenting is the theme of this episode and under the guise of science fiction, ""The Offspring"" has a lot to share. As a parent, this episode hit an emotional button that resonates.",10
5,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",More proof that Frakes is a better director than actor,"Despite a lot of this episode's themes' inherent creepiness, it is is definitely one of my favorites. It has a great story, great acting (as episodes in which Brent Spiner and Patrick Stewart are handling the bulk of the acting usually do), and solid directing from Frakes, who is much better off behind the camera instead of in front of it. Yet another bullish Starfleet admiral makes for a great antagonist, and yet another good actor portrayed him. There are also deep philosophical questions about AI that we are facing NOW and in our near future that even Next Generation's cast and crew could not have possibly foreseen happening so quickly when they made this episode in 1990.",9
6,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Another Jackass Starfleet Leader,"Data begins to realize his expertise and knowledge of positronics. After attending an educational session, he decides he needs a project. What he does is build an android to specifications based on his own being. At first it is kind of an amorphous thing that talks and absorbs information. Data, through his constant investigation of things human, believes that he needs to propagate his species, to leave a child in case he were to be killed or destroyed. He chooses a female designation and names her Lal. It is funny watching this fully grown being gaining information, childlike in her actions. She is a source of amusement for others on the crew, but she persists and Data considers her a daughter, although he can't really know love or affection. Picard is angry at first because he wasn't consulted and knows that Starfleet will not look kindly on this. This proves to be the case as an Admiral tells Picard that Lal is to be taken to a facility to be altered and made even more complex. It has already been determined that Androids have the same rights as the other indigenous species and Data refuses to give his permission to have Lal removed. The remainder of the episode has to do with a budding emotionalism and the clash between Picard and the Admiral. A very touching episode.",9
7,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",A daughter for Data,"When Data summons his friends to his lab they are rather surprised with what he has to show them; an android similar to himself although this one is at the time genderless and less well formed. We soon learn that this is because he wishes to let it decide its owns sex and appearance. The android, named Lal, selects the appearance of a female human and when the final modifications are made looks far more human than Data. Data considers Lal to be his daughter and sets about teaching her about human behaviour, school is a problem as she is too clever to be in the junior classes but not socially away enough for the senior classes. School might not have worked but she learns more about human behaviour by helping Guinan in the bar, although there is an amusing misunderstanding along the way involving Commander Riker. There is a problem though, when Star Fleet hear about Lal they insist that she is taken to a research station away from Data, something the captain is willing to make a stand against as he believes Star Fleet has no right to take a child from its parent... sadly before the situation can be resolves Lal begins to fail and Data must struggle to save her.This is a superior episode which has a genuine tear jerker ending made sadder by the fact that Data can't feel emotions yet his dying child can. Brent Spiner was good in his role as Data and Hallie Todd was delightful as his doomed child Lal.",9
8,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990)",Absolutely wonderful,"Data surprises everyone by creating an android ""daughter"". What's so wonderful about this episode is many things, foremost the excellent performances by Data (Brent Spiner) and Lal (Hallie Todd), interesting philosophical and ethical issues brought up in the episode, as well as excellent dialog between the characters.The ending is also very, very touching. Perhaps one of the most tender moments in Star Trek history.At the heart of the story is one of the main concepts that Star Trek has always conveyed: that certain rights are universal, regardless of race, religion, sexual orientation, ethnicity, nationality, etc. Star Trek just adds a few new dimensions we do not have to deal with: unusual alien sexualities, inter-species relationships, inter-planetary issues, and with Lt. Cmdr Data, the rights of sentient artificial life-forms.What I thought made this episode so superlative is the conversation that Captain Picard had early on with Data. Picard is chewing Data out for creating another life-form without first consulting him when Data points out that other crew members do not consult Captain Picard with their plans to procreate.Captain Picard's reaction is a typical one of someone being faced with something he doesn't want to deal with and doesn't understand and he reacts accordingly. However, over time, Captain Picard learns that he in fact is wrong about his judgment of the situation. This journey from ignorance to enlightenment is exactly how an educated, thoughtful person can evolve their positions when more facts are discovered.It helps that Data is absolutely objective since he has no emotions. Captain Picard cannot argue with Data because Data always argues from facts and logic.In the trivia section, there is mention that Guinan changed a line of dialog describing human affection as between a man and a woman to between two individuals. This obviously ties in nicely with something that wasn't as much of a national issue in the US back in 1989 but is a big issue today, namely gay marriage and gay rights. There is a nice parallel here with Data and Lal and same-sex couples. Someone like the Admiral who wants to take Lal away for study simply cannot imagine a parental bond between the two. This is similar to those who simply cannot imagine a bond between a same-sex couple today and don't wish them to have the same rights as opposite-sex couples. The hope is that more and more people will be like Captain Picard and evolve their positions over time. Evidence shows that is happening.",10
