,episode,rev_title,rev_content,rvr_rating
2,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)",I say space 'em!,"When the episode begins, a group of four Skrreeans arrive through the wormhole. But, because they are so foreign, it takes some time for the language computers to establish communications between them. Eventually, however, this problem is worked out and they learn that this race of people have been repeatedly conquered and there are several million of them looking for sanctuary. Obviously there are too many to come to live on Deep Space 9 and later the Skrreeans insist that their planet they've been dreaming of is Bajor! The Bajorans are NOT thrilled with millions of the Skrreeans landing on their planet. The Skrreeans think they'll be an asset and seem to have a sense of entitlement to live there. Well, regardless, the Bajorans aren't about to budge and the Skrreeans dejectedly leave the station.This is an odd episode. While the audience's sympathies would normally be with such displaced people, the Skrreeans didn't make this easy, as they seemed demanding and tough to like. Not a bad episode, really--just unusual. And, it did feel odd that the Skrreeans sulked away from the station at the end EVEN THOUGH THE FEDERATION DID HELP THEM find a home planet--just not the one they demanded. Genuinely strange.",7
3,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)",Entitled refugees,"Wow this episode was aggravating. Three million refugees pile through the wormhole to DS9. The federation offers them an entire class M planet for free for them to resettle. Apparently this is not good enough for them and they demand to settle on Bajor, which the Bajorans of course refuse. One can't help but draw parallels to the modern day European refugee crisis where refugees complain about being put in rural areas and instead demand to be moved to 'Kentanna' (London, Paris etc.)",3
4,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)",Refugees from the Gamma Quadrant,"When a damaged ship comes through the worm hole the passengers are beamed aboard the station but their language is too complicated for the universal translators to decipher at first. Once what they say can be translated it turns out they are refugees called the Skrreeas who believe their ancient home world was on the Alpha Quadrant side of the worm hole... and they believe that world was Bajor. As more and more Skrreeas come to the station they have run ins with certain people, noticeably Nog who gets into a scuffle with a group of them after they don't take to kindly to him spaying them with a foul smelling substance. When the Bajorans come to a decision about whether or not to accept the refugees it isn't the one the Skrreeas were hoping for and one of them takes a ship and tries to get to Bajor but to do that he must deal with a faulty engine and Bajoran interceptors.This wasn't a bad episode even if though it was somewhat lacking in action; even the scene involving the ship being intercepted above Bajor was only illustrated by showing the positions of the ships on a radar screen rather than actually showing them. Luckily the Skrreea leader, played by Deborah May, is quite interesting and it avoided the clichéd ""happy ever after"" ending which I'd expected. We get another hint about the Dominion, learning that they conquered the race who were oppressing the Skrreeas.",7
5,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)",Rather annoying episode,"Beggars can't be choosers, but the Skriins think they can invade an inhabited planet with the help of its inhabitants? Their males are so aggressive they can't even trust them in the smallest position of authority, but they are ""Peaceful"" farmers? Nobody would take that deal, but they were lucky they hit the federation. Send them back to the Gamma quadrant for all anybody cares.",3
6,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)",Commentary on Immigration,"This strange race of intergalactic farmers is rescued by those on DS9. These people are embraced by those on the station. Sisko and the gang find a planet which will give sustenance and hope to three million. But they have decided because of their religious tenets Bajor is where they should go. Bajor is reeling from Cardassian occupation and can't support so many. It all gets a bit harsh and it would have been different if there were no place for these people, but I can't really be sympathetic. They themselves lived under oppression and now have a chance.",6
7,"""Star Trek: Deep Space Nine"" Sanctuary (TV Episode 1993)","In 2018, perhaps even more relevant than when it originally came out.","With the refugee crisis - from The Middle East, especially Syria, as well as Africa - being even larger than anything seen before in the past decades, this episode, once again, let's us see that even a non-top 10 Star Trek episode makes all the series as relevant as ever.",10
0,"""Star Trek: Deep Space Nine"" Rivals (TV Episode 1994)",A change of luck,"This episode opens with Martus Mazur, an alien of a race with a knack for getting people to tell their secrets is arrested by Odo for defrauding an old couple. While in a cell he talks to his cell mate who has a small device which he claims has changed his luck. When this man dies Martus takes the device and soon has a change of luck of his own; Odo releases him and after talking to a Bajoran shop keeper he turns her shop into a new casino where he has replicated several much larger versions of the machine. Quark is understandable not happy when his clientèle start going to the new establishment. Meanwhile Chief O'Brien has built a court for a squash like game in which he hopes to find somebody to play against; unfortunately for him Dr. Bashir is an expert at the game and easily beats him. When Quark learns of the competition between to two he decides to arrange a grudge match between them to whip up custom for his bar... whether they want such a match or not. Something strange is starting to happen on the station, people's luck is changing, some are for the better and others for the worse, at first it is considered just chance but when Dax sees that the spin of neutrinos in the station isn't as expected she realises that something is changing the laws of probability on the station.While it wasn't a classic episode it had some good moments, it was fun to see the rivalry between Bashir and O'Brien. A slight downside was that there was no explanation about why they bet on the strange device, there seemed to be an equal chance of winning or losing with no skill involved; one might have well tossed a coin... like people were in Quark's before the new place opened.",7
1,"""Star Trek: Deep Space Nine"" Rivals (TV Episode 1994)",Ferengi vs El-Aurian,"This has always been one of my most favorite DS9 episodes, Chris Sarandon is ""Martis Mazur"" - An El Aurian, who like TNG's ""Guinan"" is from a race of ""Listeners"" - Only, Mazur is selective in who he ""listens"" to - Especially if it will bring him profit. He's a Ferengi in El-Aurian clothing.In fact this episode has remarkable ""Bookends"" - We initially see Mazur trying to fleece an Alien woman (K Callan) . This comes back to bite him in the arse at the end of the episode.Mazur, while being chilled out in Odo's Hoosegow, ""Inherits"" a strange ""game"" from another inmate- You either win, or Lose. He tries to sell it to Quark, but he realizes that he can use the thing to set up another ""rival"" gaming joint across form Quarks-Which he does by schmoozing Widowed Bajoran Storeowner Barbara Bosson. Initially, they start making money hand-over-fist, but then Quark has his ""Revenge"": He hosts betting on a Racquetball game between O'Brien and Dr. Bashir!Which is another set of ""Rivals"" - O'Brien is an old-school (emphasis on ""Old"") Racquetball player versus Bashir's youth and enthusiasm and flapping mouth, who at this point in the show O'Brien can still barely tolerate. But O'Brien, after getting his rear-end kicked soundly in several thrashings by Bashir on the Racquetball court, needs and must get back at Bashir.But when odd coincidences of ""luck"" start affecting both Quark (his Dabo Tables all give a win at the same time) and Bashir (Who in the 3rd of 4th game, keeps having unfortunate accidents on the racquetball court)-It is determined that something very ODD is going on - And ""Ops"" tracks it down-To the LARGER VERSIONS of Mazur's game, which he had replicated on a larger scale and installed into Bosson's new Gaming Place.This sticks Mazur back in the same place he was at the beginning of the Episode: Broke. So he gives all of his winnings to the woman he had been trying to fleece at the beginning of the episode: Surprise, she fleeced HIM at the end. Add in two more ""Rivals"" with the fleeced/fleecing woman (Callan) and the Widow (Bosson).This episode had many wonderful parallels, dualities, and reversals. One of the better DS9 eps of the whole run.",10
2,"""Star Trek: Deep Space Nine"" Rivals (TV Episode 1994)",Meh...,"""Rivals"" is an okay episode of ""Star Trek: Deep Space 9"" and nothing more. It begins with a conman, Martus (Chris Sarandon) getting arrested by Constable Odo. While incarcerated for fraud, he meets an odd alien with a hand-held gaming device. The guy unexpectedly dies and Martus uses it to construct larger gaming devices--and he opens a bar across from Quark's. Soon Martus seems to have the midas touch.At the same time, Dr. Bashir and Chief O'Brien begin playing some futuristic version of racquetball. O'Brien is totally outclassed and playing him isn't fun because O'Brien is so hyper-competitive. So how does this plot intersect with the plot involving Martus? And, more importantly, does anyone really care? I sure know I didn't particularly care for this one. Very skippable.",5
3,"""Star Trek: Deep Space Nine"" Rivals (TV Episode 1994)",Non-Space 9,"This is a silly con man episode where Quark is at the center. Chris Sarandon meets an alien who has a gambling device that seems like a toy. When the guy drops dead, Sarandon takes it. It is linked into probability and can be used in a casino. The plot involves all kinds of efforts by the participants to cheat one another while the space station experiences disruptions. There is a subplot with Bajir and O'Brien playing an interesting form of racquetball. It was just a bit of a dull episode.",6
0,"""Star Trek: Deep Space Nine"" The Alternate (TV Episode 1994)",A possible home world for Odo,"When Dr. Mora, the scientist, who discovered Odo turns up on DS9 he is more pleased to see Odo than Odo is to see him although when he says a planet has been discovered in the Gamma Quadrant which scans indicate may have a life form similar to him he is keen to help investigate. On the planet they find a life form although preliminary scans suggest it isn't the same as Odo. Before they have been there long there is an Earthquake which releases a gas which has a negative effect on the Bajoran scientists and to a lesser expect Dax; it appears that Odo is unaffected as unlike the others he doesn't breath. The sample of the life form evolves at an amazing rate but disappears over night; either it escaped or somebody released it from the lab, either way the lab is heavily damaged. As they search the station it appears that Chief O'Brien has found it but what he has found is dead. When Dr, Bashir is attacked by a large shape-shifting creature it is clear that whatever destroyed the lab isn't dead. At this point Dr. Mora comes up with a shocking theory about what the dangerous creature is.This was a decent episode with some nicely humorous moments and a good mystery although the CGI looked somewhat dated by todays standards. The interaction between Odo and Dr. Mora was interesting, they clearly had very different opinions of their time together but by the end of the episode understood each other's positions better.",7
1,"""Star Trek: Deep Space Nine"" The Alternate (TV Episode 1994)",Odo Again Needs to Find His Heritage,"The man who found Odo on Bajor is filled with giddiness over the possibility that there is another such creature in the Gamma Quadrant. After an away team is assaulted by something, they barely make it back to the station. What happens next is the introduction of a threatening, amorphous thing that tests Odo. While the scientist is almost obsessed there are lessons to be learned. Decent episode.",7
2,"""Star Trek: Deep Space Nine"" The Alternate (TV Episode 1994)",Who's your daddy?,"This episode begins with Dr. Mora Pol arriving on the station. It turns out that he was in charge of working with Odo after he was first discovered*. The Doctor seems a bit of a know it all and insists that Odo shouldn't have gone off on his own--though through the course of the show it clearly appears Odo was right after all. Regardless, the guy is on the station because Bajoran scientists think they've discovered something just like Odo in the Gamma Quadrant and he plans on leading an expedition to retrieve and study this goo. Throughout all this, folks keep referring to Dr. Pol as Odo's 'Dad' though this really makes no sense and Odo clearly resents it. Can Odo and the Doctor somehow work together and forge a more mature relationship while they investigate this seemingly intelligent goo?This is an okay episode but not especially exciting or outstanding. Mildly interesting but nothing memorable.",6
0,"""Star Trek: Deep Space Nine"" Armageddon Game (TV Episode 1994)",Saved by coffee,"When two alien races, the Kellerun and the T'Lani, who have been at war for centuries invite Dr. Bashir and Chief O'Brien to help them destroy particularly nasty biological weapons known as harvesters it looks like a fairly safe mission till Kellerun soldiers attack the site as the last of the harvesters is being neutralised and kill everybody apart from the two Star Fleet officers who manage to beam down to the planet below where they must try to find away to contact friendly forces before Kelleruns find them; matters are complicated by the fact that O'Brien has been contaminated by with the harvesters. Back on DS9 Sisko is summoned to Ops and informed that his two crew members died when O'Brien accidentally tripped an old security system which vaporised everybody in the room. When his wife Keiko is told she asks to see the security recording and after examining it is convinced it has been fabricated as it shows her husband drinking coffee and he never touches it in the afternoon. This may be fairly flimsy evidence, certainly too little to confront anybody with, but Sisko and Dax return to the site, ostensibly to recover the runabout.This was an exciting episode which along with several others this series has helped develop the friendship between Bashir and O'Brien as they work together on the planet and discuss how Star Fleet effects relationships, something the two of them have different views on. It was nice that the motivation for killing those present at the harvesters' destruction wasn't that one side wanted to gain an advantage but that both wanted to make sure that all knowledge of them was destroyed along with the weapons themselves. The best moment in the episode is saved for the final scene; as O'Brien recovers back on DS9 he casually asks Keiko for a coffee... even though it is the afternoon.",9
1,"""Star Trek: Deep Space Nine"" Armageddon Game (TV Episode 1994)",No Good Deed Goes Unpunished!,"The Doctor and O'Brien go to a planet where two factions have been at war forever. The create a method by which a deadly biological weapon called ""harvester"" can be destroyed. They are jubilant but at the height of their excitement, a group of terrorists come in and kill everyone except our two guys. Ot turns out that these guys feel that in order to keep harvester from ever returning, they need to kill anyone associated with it. Bajir and O'Brien escape, beamed out. Once Sisko gets wind of the reason for their ""deaths,"" he investigates. This was remindful of the pharaohs who killed all the slaves when someone was buried in a pyramid.",9
2,"""Star Trek: Deep Space Nine"" Armageddon Game (TV Episode 1994)",Two rival planets have come up with a solution to their problems...become total jerks!,"""Armageddon Game"" finds Dr. Bashir and Chief O'Brien helping two warring planets to solve their problem with biological/chemical agents. While the two sides have declared peace, they are stuck with these weapons of mass destruction and have no idea how to neutralize them. So, with the help of these two members of Starfleet, the team of scientists figures out how to eliminate this threat once and for all. HOWEVER, after the job is done, something insane happens--folks attack and murder the scientists. Somehow O'Brien and Bashir survive and escape and they are left wondering who did this and why. In the meantime, things get interesting as the representatives of both governments inform Deep Space 9 that their two crew members were killed in an accident! What?!?!This is a very good and paranoid episode. The solution to all this is also really interesting...and very Machiavellian! But the best thing is the very, very end--the conversation between O'Brien and Keiko is classic! Well worth seeing.",8
3,"""Star Trek: Deep Space Nine"" Armageddon Game (TV Episode 1994)",The aliens with the coolest haircuts,"End up being the worst bad guys.Dr. Bashir and chief O'Brien are helping two races, the T'Lani and the Tellerun (probably named after somebody who worked on the cast of the crew of Star Trek- see my review of ""the most toys -TNG"", Kivas Fajo was named after Lolita Fatjo, who worked on the production of these Trek shows). That aside, these two alien races have great haircuts but they become, again in guardians of the galaxy terminology, real ""A Holes"".One thing I notice with Star Trek, especially Next Generation/Deep Space 9/voyager/Enterprise, is that all of these aliens wear a kind of uniform, and that is precisely what is going on in this episode as well. The T'Lani and Kellerun have specific uniforms, don't any of these alien races have casual attire?Even with the Maquis, they also have a kind of uniform, even though it is closer to what casual attire would look like in the 24th century, they still have a touch of a kind of uniform that, when you see somebody dressed like this, you immediately identify them as being a member of the Maquis.The Cardassians, that's a different story, because everybody who is Cardassian in deep space nine is generally a member of their military or one of their covert operations like the obsidian order, so it is appropriate for every Cardassian to be shown wearing the uniform. But there are Cardassian individuals who appear on the show occasionally, who do wear unique casual clothing, like Mr. Garak, and a few other Cardassian individuals who are members of their government or old girlfriends of Quark. This is the only race that actually was shown to have individuals who wore casual attire rather than an entire species uniform. About it, when the changelings take human form, they choose to all look like Odo. But maybe that is for his comfort.But the two races in this episode are easily identifiable not just by their unique haircuts but by their unique outfits as well.Without giving away too much of what is happening in this episode, Dr. Bashir and Chief Brian are being pursued by these people for something that we really don't understand at this point. They had been helping them get rid of a dangerous biotech, but in the process chief O'Brien became infected.So they are on the surface of a planet within some ruins from a war torn region, and O'Brien is getting worse by the minute.Dr. Bashir has to use his rudimentary technological class from the Academy to try to rig a means of getting help, this was before we knew that he could have repaired the thing with hardly any effort, due to his genetic ""improvements"".You have to watch these episodes in retrospect, in terms of what we know about the characters later in the series, this was something that had not been introduced and of course at the time Dr. Bashir was keeping his abilities secret from everybody, for good reason. And, it is just more fun to not think about it too much until this is revealed later in the series.Keiko O'Brien, who knows her husband extremely well, notices something in a video transmission that eventually can be used to help save O'Brien and Bashir. But how well does she really know her husband? They have only been married really for about four years at this point, maybe three.Has she made a mistake?",10
0,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)",a real thriller but with questionable ending,"This one is a real thriller. You can feel the tension rising, while you watch Miles O'Brien's environment on the station grow more and more hostile towards him. You and O'Brien really do not have a clue as to what is wrong, until the last few minutes of the episode. Colm Meaney at his best. Here is the story: ### Spoiler ### Miles O'Brien returns from a mission in the gamma quadrant. He was supposed to bring back security information from a war torn world to prepare the station for peace treaty negotiations between the two warring factions. Having returned to DS9, he experiences only hostility and suspicion from his fellow officers. He finds himself excluded and under constant surveillance. As things tighten in around him he escapes on a runabout and returns to the gamma quadrant to find answers on the planet where everything seemed to have started. As he arrives there, Sisko and Kira are already present together with two members of the local government faction. The situation escalates and O'Brien is shot and succumbs to a fatal wound. He dies, but not without seeing the real Miles O'Brien emerging on the scene before. One government member states that the rebel faction abducted and duplicated the real O'Brien and sent the doppelganger back to the station in order to sabotage the negotiations.I must admit, the ending shocked me. The ""fake"" O'Brien was just as real as the ""real"" O'Brien. At least he behaved like it. I do not understand how Sisko could have let him be killed, just because he was told by those aliens that he is a clone. It is very unlike Star Trek to shoot what one does not comprehend. After all there was a sentient being, not some dummy robot. Therefore only 8 out of 10 stars.",8
1,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)",Paranoia,"This was an interesting episode told mostly in flashback; the chief is aboard a runabout and is being pursued by other officers from DS9 for reasons not immediately apparent. As he makes a log entry we see what happened before to lead up to this strange situation. When the chief gets back to the station after arranging the security details for a peace treaty between two warring factions from the Gamma quadrant he finds that nobody is behaving normally. At first it is just little things; his daughter does not want a kiss, Sisko has got another officer working on the security details for the peace conference without telling him and he can't access all the files he should be able to. As things progress he becomes convinced that someone or something is effecting the crew. Soon he realises that he must get off the station if he is to find out just what is going on. Stealing a runabout he heads back to the Gamma Quadrant and makes a shocking discovery: it wasn't the rest of the crew of DS9 that had been changed, it was him. The Chief O'Brien we'd been watching was a replica, identical in every way but programmed to carry out unspecified orders at a given time.Colm Meaney did a great job as Chief O'Brien getting more and more paranoid as those he considers friends shut him out from doing his job and giving him manufactured tasks to keep him out of the way. It was a shame that the replacement died at the end although it did add extra poignancy to the story.",9
2,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)",I love paranoid episodes!,"This is one of the better episodes of ""Star Trek: Deep Space 9"". Much of it is because the tone is very dark and paranoid--just the sort of thing I love!!The show begins with O'Brien alone on a runabout--fleeing from Deep Space 9! He then sits down and begins to dictate his log--at which time you see a lengthy flashback. Here in the flashback, O'Brien starts to see how strangely everyone is acting on the space station. While nothing is concrete, he KNOWS that everyone is behaving strangely and some plot is obviously brewing. But what?! I could say more, but frankly don't want to spoil the show. The bottom line is that the answer is very inventive and the show really is creative and strange. Well worth seeing.",9
3,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)","""Impostor""","This episode is reminiscent of the Philip K Dick short story put to film in the late 1990s, ""impostor"" starring Gary Sinese.But that film had a gimmick, whereas this episode also uses the exact same gimmick, but that gimmick is not revealed until the very last scene, which gives this episode a more eerie landscape.All we know here is that Ò'Brien comes back from a mission and everything is just off kilter slightly, enough to raise his alarm level. His daughter won't touch him, neither will his wife. That right there is enough.Even so, if that had been all that happened this O'Brien might have shrugged it off eventually. But that wasn't the end of it. Miles had been put in charge of high-security preparations for an upcoming visit by some Gamma quadrant dignitaries, ""The Paraden"". When The Sisko pulls him off of that detail and orders him to do basically a ""clean the toilets"" job on Deep Space 9, that's when Miles calls all bets off.This episode shows why Miles Edward O'Brien is just as good an engineer on Deep Space Nine as Geordie Laforge was on the Enterprise D or Scotty was on the original ""Enterprise"" (NX-01 does not count).When it seems like the entire Ops crew of Deep Space 9 is about to cave in on Miles, he widgets his way out of a tough situation and escapes to the Gamma quadrant.But why go to the Paraden home world? Why? What is there that is so damned important?Look for Leonard Nimoy's wife as the Admiral O'Brien speaks to on his way out, seen earlier in the episode ""past prologue.""The main premise of this episode is extremely similar to the main premise of the Gary Sinese character from ""impostor"", in fact the same thing is happening to O'Brien here that happened to the character in ""impostor.""I think a lot of the reviews I have been reading lately that have just been popping up in the last year especially, are completely missing the point of Deep Space 9. Deep Space 9 was not an episodic television show. No- it was one story from start to finish. That is how I watch it, and that is how I rate it. Not one episode is more important or less important than any other episode, because the storyline is entwined into every single episode. If you miss one episode, or dismiss casually one episode, then you will definitely miss something very important that will come up later in the series. Because a lot of the small details from the so-called ""filler"" episodes may come back in a later episode. And because I can honestly say that I enjoy All of this epic tale.",10
4,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)","It's Impostor, glad someone else caught it","Not sure why this episode is rated so highly over the others near it, it doesn't offer anything new, and if anything I wish they'd used it on another character as O'Brien just had his own with Bashir.Anyone who's read Phillip K Dick's Impostor would recognize this storyline from the get-go. Unfortunately with storylines like this-- where a solitary person believes everyone else is conspiring against them-- it can only end in one of two ways: everyone IS in on it, which is often ridiculous (The Lady Vanishes, The Game, Flightplan), or the narrator is unreliable, which often feels like a cheat.This episode had the chance to find a balance when O'Brien runs a hypothesis by Odo, and the two discuss a completely plausible reason behind O'Brien's paranoia, but diverts from course back to having him an unreliable narrator.Almost a great episode, but winds up just being a sort of filler.",
5,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)",Good episode,"An episode that kept me on the edge, with a feeling of something wrong. Just could not point a finger at it. The solution was weird but only logical. The suspence is strong in this one.",8
6,"""Star Trek: Deep Space Nine"" Whispers (TV Episode 1994)","OK, I Guess","I've watched way too much TV in my time. So I knew with four minute left and no resolution, something dramatic was going to happen. I thought, ""Here comes the 'To Be Continued' notice. Nope. It was something else that ended the episode. Our friend O'Brien is in a shuttle, being pursued by members of the Federation. He feels that some alien form had taken over the bodies of the people on the Space Station and he was on to them. This has good suspense and O'Brien's character is quite good. Nevertheless, the ending was too abrupt and a little short on veracity. Still, I guess with sci fi, anything goes. This is no exception.",8
0,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",The worse DS9 episode,"This is an episode that i now always skip. The main reason is that it is never truly acknowledged just what an evil and deplorable woman Alixus is. Consider what would had to have taken place for that colony to end up on that planet. Firstly she has hatched the plan, then traveled to that planet to install that device that she constructed. She has then returned to the federation in order to lure all those colonists on to the doomed ship which must have always been under her control for her to declare that they ""were always coming here"", and then deliberately marooned them there. She has then activated her device which not only makes it impossible for them to leave but also gives them the impression that it is futile to even attempt to do so. She doesn't seem to bat an eyelid that a girl dies as a result of being marooned there, evidently views stealing a candle a far more serious act that her heinous plan and actively goes out her way to ensure that Sisko & O'Brien are permanent residents there also by somehow possessing the ability of disposing of their runabout. 
The most angering parts are at the end, at her sheer audacity at telling the candle thief that he would most likely have been in prison which is ironic since this is exactly where her and her accomplice son are heading, and also the utterly unbelievable reaction from the rest of the colonists when all is revealed, who ultimately decide to stay. It is never pointed out to her that she most likely would have found people in the federation that were willing to participate in her experiment without having to resort to what is ultimately kidnapping.
A badly written episode, there other characters in the star trek franchise that are acknowledged to be evil and yet haven't committed acts of this magnitude.",1
1,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",A totalitarian Utopia,"When Sisko and Chief O'Brien set off to survey habitable planets near the worn hole it seems like a routine mission. When scans show that there is an inhabited planet they are rather surprised. They beam down to meet the people living there as they can't contact them on the communicators. Once on the surface they have a problem; none of their technology works due to a ""duonetic energy field"". When they meet the people on the planet they are told the energy field is due to local minerals and that they have been there since they landed ten years ago. The group is led by a woman called Alixus who believes they have a paradise there although it soon becomes clear that she has made the society's rules and strictly enforces them. Any body who transgresses is locked in a hot-box without water. She tries to encourage the two Star Fleet officers to give up their pasts and accept life in her paradise. Back on DS9 Kira and Dax search for the missing officers and are surprised when the runabout is reported flying at warp without personnel on board; as Sisko had left it in orbit this suggests that something has been done to make sure it wasn't found near the colony. When O'Brien is caught trying to find a way to get their communicators to work Alixus has Sisko put in the box. Rather than stopping O'Brien's search for a way to communicate it makes him more determined to find what is the real cause of the technology failure... when he does find it he learns that it was no accident that the colonists got stranded there; Alixus was determined to set up her technology-free utopia even if it meant several colonists dying in the process.This was a good episode with a good performance from guest star Gail Strickland as Alixus; she managed to play her as somebody believably obsessive in the belief that she was right and everybody else must follow her ideas. The story seemed plausible and the injustice made me angry with Alixus, as I'm sure it was meant to.",8
2,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",The Most Irritating Woman In The Alpha Quadrant,"Gail Strickland (1976's ""Bound for Glory"") is Alixus, a woman who stopped at nothing, including deception to form a ""Perfect Agrarian Society.""To wish to do so is admirable, but the way this women had accomplished this feat rubs against Benjamin Sisko and Miles O'Brien in so many wrong ways that they have to do something about it.""The Sisko"" and O'Brien are out looking for useful planets, they come across the one Alixus had used. There is some kind of low level ""duonetic field"" that traps them on the surface where their tricorders, iPhones, Droids, iPads, Comm Badges and other Trekgets will not work.They come across Alixus' ""Colony"" and it is rather impressive how these people have survived for the last 10 years. But as they stay and begin realizing that they are trapped, the colony begins to take on many negative characteristics-Including one poor guy who had been in a ""HotBox"" for a couple of days - For Stealing a Candle!This puts Sisko directly at odds with Alixus, and he stands up against her benign-appearing tyranny the only way he knows how: By being ""Stubborn Sisko."" Miles however, becomes a bit more innovative and his ""Jack-of-all- Trades"" characteristics come out to the forefront in different ways then we had seen previously.Alixus at first tries to tie Sisko to the colony by sending Julia Nickson (""Cassandra"") to entrap him with sex. This may have worked with a lesser man, but this is ""The Sisko"" we are talking about. So when that doesn't work, Alixus heavy-hands Sisko.Ms. Strickland was the perfect actress to cast in the role of Alixus, we immediately hate her guts. But she is always so NICE... And since all of the written material that was on their original ship which crashed was stored on PADDS and other electric iPhones, the only written material that survived was Alixus own writings, which mysteriously had all been hand written on old-fashioned Pen and Paper.In a way, she was using Technology to build a technology-less colony, which was cheating: Eventually Miles uncovers a BIG secret about Alixus and reveals it to all concerned.But in fact, the citizens of Alixus Colony, would rather stay on their planet. They have all found their ""Core Identities"" despite Alixus' deceptive methods.Maybe they let her go back when she was let out of Jail, after the upcoming ""Dominion War.""Mostly I liked this Episode because it had O'Brien solving a tech problem with NO Tech at all, other than stuff he had gleaned from the natural surroundings. A great DS9 ""Planet-Based"" Episode.",10
3,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",Planet of the Luddites.,"In the early 19th century, a group of artisans found their way of life threatened by new technologies--particularly when it came to weaving. So, in reaction, many of these so-called 'Luddites' went on an anti-technology crusade--destroying new equipment and seeking the old ways. Today, the term generally refers to anyone who is anti-technology--just like the planet where O'Brien and Sisko crash. Here they find a group of humans who have rejected technology and have created a simpler agrarian lifestyle. It seems idyllic...at first. However, soon it becomes obvious that this settlement is being run by a very controlling and strange woman who will do anything to ensure that the two follow their lifestyle as well. Can the pair manage to escape the clutches of this cult-like settlement?I really liked this episode. It was creepy but also an interesting look at cult-like groups. Well worth seeing and pretty mind- blowing.",9
4,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",An excellent examination of the dynamics of a cult,"This is an excellent examination of the dynamics of a cult. I loved that it initially seems like nothing more than an ordinary, benign farming community and was gradually revealed to be a very controlled society run by an anti-technology zealot who was willing to let people die for her theories. Alixus is a great character with a very forceful personality. She has brainwashed her followers so thoroughly that none of them openly object to her resorting to torture in placing first Stephen and then Sisko in what O'Brien very accurately describes as a hell box. Alixus' actually quite frightening speech after Joseph defends O'Brien's attempts to contact the runabout to access the medkit and immediately before she puts Sisko in the box very effectively demonstrates both this brainwashing and her zealotry:""Thank you, Joseph. I knew you would feel that way and I'm glad you said it, so that all of us could see the true danger these two represent. Our very own Joseph defending what he knows is wrong. He knows that if we had spent our energy all these years trying to escape, we'd all be dead today. This is good. This is a test of our convictions, and we will survive.""Another more subtle moment which demonstrates her controlling attitude and her attempt to break Sisko comes when she says, ""Oh, will you be able to work your regular shift in the field today?"" The use of the word ""regular"" in particular struck a chord with me. Sisko had only worked one such shift but Alixus' very deliberate choice of that word was meant to serve as a stark reminder that he would be there for the duration and that he would eventually fall under her control. Thankfully, he proved her wrong on both counts.Rewatching DS9 has given me a new appreciation for Avery Brooks, who has always been my least favourite captain, in his quiet moments as Sisko. However, I still hate his shouty ones, I'm afraid. The scene in which Sisko silently returns to the box is a masterclass of subtle acting on Brooks' part and is easily my favourite Sisko scene so far. It is also an extremely well written scene which says a great deal without dialogue.Alixus' Luddite views are interesting and a very small part of me thinks that she may be right when she says that humanity has lost something because of its reliance on technology. However, a far greater part of me – about 99% — thinks that those sacrifices were worth it because of the great strides, particularly in the field of medicine, that were made in the 20th Century and have already been made in the 21st. Like everyone else, I have ancestors and other relatives who died young whose deaths could have been avoided just a few decades later. If this episode had not touched upon that issue with Meg and the mention of the other three people who died of the same illness, it would have been a major oversight so I am very glad that it did. Funnily enough, I had two power cuts in the space of three days the week that I watched this episode so I was thinking more about my own reliance on technology that I might have been otherwise.The ending is nicely ambiguous as it is not clear whether Joseph and the others want to continue the community because they think that hard work is good for the soul or because they have been so thoroughly brainwashed over the course of the last ten years. I loved that Alixus did not realise what she had done was wrong because she was so fanatical in her beliefs that it would not have rung true.Finally, I did quite like Gail Strickland's performance as Alixus but I was not too enamoured of it. She is certainly charismatic but not as charismatic as I would have liked. I'd have preferred if someone like the always wonderful Tovah Feldshuh had played the role.",
5,"""Star Trek: Deep Space Nine"" Paradise (TV Episode 1994)",Logged in to just write about this episode,"Cause it was so disgusting to watch...
I had to share my contempt about that contemptable character.In a way it was annoyingly well directed and well acted to represent the reality version of cults and their ""leader"". I wish there was more of a justice part though. Like some other reviews say already, I think I won't ever watch this episode again.",1
