,episode,rev_title,rev_content,rvr_rating
9,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Excellent example of humor in classic Trek,"Although this episode has big plot holes, not to mention some pretty eye-rolling attitudes towards women, it's the best example of something Classic Trek did that no other Trek series or movie has since done as well: working humor into a dramatic situation.The episode starts seriously enough as a serial murder mystery, but the last act turns abruptly into good black comedy. Much fun is had with an Enterprise crew happily stoned out of their minds on tranquilizers, though in any sane universe Captain Kirk would have been court-martialed for leaving a seriously impaired crew in control of phasers and photon torpedoes.Still, this episode has some of the best lines in all of Trek:Sulu (sober): This is the first time I've ever heard a malfunction threaten us.Sulu (stoned): Whoever he is, he sure talks gloomy!McCoy: You better be careful, you're gonna hurt somebody with that thing!And probably the best ""No sh*t, Spock!"" line of all time:Redjac (in computer): I shall feed, and this time I do not need a knife! You will all die horribly, in searing pain! (maniacal laughter)Spock (usual deadpan): It is attempting to generate terror, Captain.",9
10,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)","Redjac is the ""Ghost in the Machine! A waste of talent!","Robert Bloch (Male Wizard in CatsPaw) as the Prefect and John Fiedler as the Entity ""Redjac"" (Jack the Ripper). No real surprise who the killer was going to be, as Fieldler always played ""oddballs"". Badly written with a very long and boring ""courtroon scene"". Should have had EFX of the entity ""beaming"" in and out of people at will. Only a blackout every time (it's cheap). John Fielder has been in hundreds of movies, with his small (5Ft. 4in.) physical size and high-pitched voice. He played the Professor in the 1950's ""Superman"" TV show. He is the conductor who sells ""Bing"" tickets on-board the train to Vermont (""White Christmas""). The voice of ""Piglet"" in Disney's ""Winnie-the-Pooh"". A juror in ""Twelve Angry Men"". The list is endless... His unique talent is wasted here. At the end, he ""invades"" the computer to strike terror into all ""invisible"" 440 crew members of the Enterprise Starship. (Have you ever seen more than 20 at a time?) The lack of strong emotion as the pretty female victims are all stabbed to death? Bloch's ""wife"" is murdered and he acts like almost nothing happened. Another great script idea, badly executed. Another weak entry in Season 2 of the original series.",5
11,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",The Eternal Ripper,"One of my absolute favorite Star Trek prime episodes is this one where John Fiedler gives a wonderful guest star performance as a Star Fleet official at a peaceful planet where pacifism has been the rule for centuries. Small wonder that aggressive cultures like the Klingons or the Romulans haven't taken over.But was has taken over is a homicidal maniac who really enjoys his work in the manner of Jack the Ripper when he was doing in all those prostitutes in the Whitechapel neighborhood in London. This Star Trek episode isn't real clear on exactly who or what is doing the killing. But in terms of creating an atmosphere of terror of the unknown it can't be beat.Our Star Fleet legal system comes into play with modern computer devices that have rendered perjury non-existent. In fact William Shatner in another atmosphere was undergoing a court martial and the same lie detector hooked up to the Enterprise computer was used there. Here it Lt. Commander Scott who is thought to be the killer of two women, one of them a member of the Enterprise crew while on shore leave. He's telling the truth, but the truth can be subjective.In the end the Ripper is discovered to be an entity of sorts and while they don't know what it is, DeForest Kelley and William Shatner and Leonard Nimoy sure find a good method of getting rid of it.One of the best Star Trek episodes, a must for Trekkies.",9
12,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Star Dreck,"Plot; When Scotty is accused of murder while on shore leave, it's up to Kirk to prove his innocence.This... this is a weird one. What makes it so weird is its ""pleasure planet"" setting, where Kirk, Bones and Scotty seem to be there to set their phasers on the stunning and totally submissive females. It quickly becomes a murder mystery, but the suspect is Scotty, so the outcome is never in doubt. Then there's a third act injection of silly mumbo jumbo that just ramps this already off-putting episode up to warp(ed) factor 10. - 5/10 - We get not one, not two, but three of Bones' famous ""S/he's dead, Jim.""! - The hiding in plain sight baddie is played by John Fiedler, best known as the voice of Piglet in the Winnie the Pooh cartoons. Late in the episode, when he's in the midst of being possessed by an evil entity, his wailing sounds like Piglet being roasted alive.After the murder of three females, the episode ends on a humorous note as Kirk sets off to get some r&r with the lovely ladies of the planet. I'm not exactly Andrea Dworkin, but that even offends my sensibilities.",5
13,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Pi saves the day,"Not one of the best episodes. Contrived, campy and totally implausible. Who knew that the Captain and the Doctor would take Scotty out to an exotic night club, complete with dancers, to toss back a few, and meet some women, all to help poor Scotty get over a head injury? What a surprise when several dead women seem to end up at Scotty's feet and he doesn't remember a thing about it! It's looking bad for Scotty, even though we know that our favorite Scotsman would never do such a thing.In order to ferret out the truth, we witness our command professionals actually engaging in a seance. Sigh. This was a 1960's fad.Painful. Spock figures out that the evil character is actually Jack the Ripper, known for killing women in 1890's London. The malevolent being takes over the ship, including the computer, but having the computer calculate Pi, an unending number, diverts its' energies until our heroes are able to regain control. Everyone gets an injection that makes them feel drunk for a few hours. Pretty bad episode and lacks the air of scientific and personal integrity that we associate with Star Trek. Apparently it was not easy to come up with original and good plots. Worth seeing for 1960's camp only.",5
14,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Star Trek: The Original Series - Wolf in the Fold,"A bona fide Scotty episode that is part Perry Mason mystery with some Jack the Ripper thrown in for good measure! Knife murders on a hedonistic ""pleasure planet"" is linked to Scotty who has occasional bouts with memory loss: could this be tied to a latent psychosis linked to resentment towards the female sex due to an incident which caused him a concussion (explosion in the engine room). I can just visualize feminists, listening to the line about how women are far more scared and ease towards fear than men, steaming at the ears. Scotty takes a walk in the foggy streets of Argelius II with a dancer from a club, when a scream reaches the ears of Kirk and Bones as they walk to a particular ""den where the women are"" Finding the dancer dead, Kirk discovers Scotty in shock, holding the murder blade in his hand. When other murders to women happen near Scotty (an officer of the Enterprise, the sensitive who unearths the evil causing the killings), he falls under further suspicion. The Enterprise has tools which could truly get to the truth, but Kirk will need permission from the planet's prefect (Charles Macauley) and has to deal with the law officer prosecuting Scotty (Winnie the Pooh's own John Fiedler) with plenty of speculative zeal, always questioning the efforts of Kirk to find out if his engineer is guilty or not. The prefect's wife, during the séance, mentioned three names, one of which calls on Jack the Ripper! Then the episode really goes for a twist: could Jack the Ripper actually be human form subjected with a possessive evil force that moves from one planet to another, occupying bodies to violently stab women and feed from fear in order to survive?!?! Scotty's innocence should obviously never be in any doubt, but I sure didn't see the lifeform which moves from one body to another linked to Jack the Ripper coming! Robert Bloch, leave it to him to come up with such an outlandish but provocative development right out of left field. Seeing Fiedler play into the finale where Kirk must punch him out cold and flip him over (well, the stunt double for him, anyway) is hilarious. The form taking over the Enterprise controls, cackling and talking a big game of what it will do to the crew, hoping to scare them, is just plain surreal. The trial of Scotty (there have been instances where our heroes undergo questioning in judgment or potential crime that might cost them dearly) puts him front and center (for the most part), with the history of ""the Ripper"" from one planet to another, connecting specific times it went on murder sprees, is quite an ""out of left field"" wrinkle in the story. Unexpected, to be sure, and goes from a rather intense mystery to an all out comedy (unintentionally or not). Feeding a mathematical equation into the ship computers to confuse the lifeform, and then giving the crew hypos which ease them into joy without the influence of fear, the episode really goes the kitchen sink route. A lot of fun, if a bit bonkers.",8
15,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",to depend on some spooky mumbo-jumbo..,"Star TrekWolf In The FoldA cultural hub and by far one of the most loved and respected tale, Star Trek is created by Gene Roddenberry who wrote this brilliant concept, ahead of its time and is probably why it still doesn't fail to entertain us after these many years. It was written ""for the future"" in many aspects as it even though is smarter, wiser and powerful it still seeks for emotion and the force that binds it all. The relation between Spock and Kirk; despite of its premise, is the most human thing in this majestic tale where the adventures are endless. Encountering this original series, at this stage makes the execution look petty and a bit loose (the small technical aspects can be negotiated) but the writing is smart, gripping and hence completely overpowers it. After a good run on its first season, the second season has more expectations to fulfill and hopefully they will try to develop the character a bit more and focus on the relations between the crew members on the enterprise to blend in and communicate easily with the audience despite of just focusing on more mind-numb missions that sometimes feel like they are filling their time and work in.It's always interesting and entertaining to encounter lead multiple characters sit around a table while discussing a topic or solving or deducting a case which is delivered in a large amount and the rest of it works due to its newer format or structure of the plotline.",
16,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Scotty Gets Framed,"In ""Wolf in the Fold"", the crew heads to Argelius II for some well deserved R&R. But when a serious of grisly murders point to Scotty, it's up to Kirk and Spock to clear their chief engineer's name and find the real culprit. 
Season 2 has this weird trend of revising Earth history and mythology which I find interesting. The Greek gods are now aliens and apparently Jack the Ripper is now an immortal being which feeds off of fear and bloodshed! What a strange concept for an episode. It's a bit too out there for me but the performances in this one are at least good enough to keep your attention occupied. John Fiedler is wonderful in his bit role and plays the part of the good guy turned killer very well.A major issue I have comes from a weird throwaway line that's completely unnecessary. It's something about how the being attacks women because they tend to frighten more easily or some BS like that. For a show as progressive as TOS, it's always unfortunate when something like that pops up. This is definitely a forgettable episode. This was written by the same man as the ""Catspaw"" episode, two of my least favorite thus far in season 2, a foray into the ""whodunnit"" genre that will leave your memory as quickly as it enters.",5
17,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Decent idea. Execution not so good. Best part was the beginning and the music.,"Jack the ripper idea was good. They should maybe showed Jack's spirit going into Scott or Someone else. Also, it would have been nice to see the new digital enhancement showing Jack being beamed into space into billions of little pieces.
Decent acting all around. But not great. The idea was there. But the dialogue and plot is not that great. Spock had very little to do. The middle eastern sets were decent but maybe they should have added more futuristic touches to it.",5
18,"""Star Trek: The Original Series"" Wolf in the Fold (TV Episode 1967)",Wacky but entertaining,"Ah, at last we see the crew on leave and off the ship. Good change of scenery, not on some wacky planet. McCoy gets to say his famous line ""She's/He's dead, Jim"" a record 4 times!!! By his last death pronouncement, I was starting to get the giggles. They lost me with the craziness involving Jack the Ripper (Really??!!!!), that was dumb. But I was generally entertained.",8
0,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",Tribbles and Klingons - a Match Made in Trek Heaven,"This is perhaps the most famous episode of the original Trek series and with good reason - it's also the most entertaining. I consider this part of an elite triad of superlative Trek episodes, along with ""The City on the Edge of Forever"" and ""Mirror,Mirror."" The first, ""City...,"" is the serious one, even grim, with the time travel angle which became such a staple in all the Trek series. ""Mirror..."" represents the fantastic journey to other dimensions, beyond merely space travel or time travel, an ultimate adventure. And ""Tribbles"" is the comedy. There weren't too many intentionally amusing episodes of the original series, less than a handful. This one knocked it out of the park.It's well known now for introducing Tribbles to our culture - that and their unexpected ability to bring out the worst in Klingons, the best-known alien species in Trek. The fuzzy things spawned a cottage industry within Trek: writer Gerrold published a book devoted just to this episode; there was a sequel in the animated series in '73; and, most impressively, a sly remake/follow-up ""Trials and Tribble-ations"" during the Deep Space Nine series, very clever and almost as entertaining (no surprise it's my favorite DS9 episode). But, it's not the Tribbles which make this original episode so amusing. Rather, it's the canny take on some previously established lore involving future bureaucracy in the Federation and private missions of starship captains. We've all seen Kirk go off on his personal vendettas before and also being lectured by admirals to follow orders. Here, the mundane, the banal, is thrust upon him: instead of being allowed to explore the galaxy in the grandest tradition, he's forced to guard a bunch of wheat.It's a farce, Trek style. I could see Nimoy(Spock), usually standing slightly behind Kirk, struggling to contain himself in the face of Kirk's predicament throughout this episode. All of a sudden, these two are the Abbott & Costello of Starfleet and, boy, do I laugh a lot during those A&C movies. The tempo, the pacing and the timing in this episode is brilliant, just flawless, with the actors all rising to the occasion. When you think it can't get better, the script throws in a literal acknowledgment of Roddenberry's original concept - a 'Wagon Train to the stars' - the bar fight or the saloon brawl. The scene of Scotty & Chekov enduring Klingon insults and finally reaching that breaking point is some kind of glorious epitome in striving for first class Trek entertainment.",10
1,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","Sure it's a bit overrated, but it's still very good","While I certainly can't agree with ""gary olszewski"" who insists that this is the ""worst episode"", I do agree that it is a tad overrated. Yes, I do like it a lot, but I have talked to quite a few people who think it's the best episode. However, I might rank it in the top five--so I still liked it quite a bit because it was a good chance to do some self-parody. I really enjoy the few episodes where the show took a break from being deadly serious and just had fun--such as this one and I, MUDD and A PIECE OF THE ACTION. So, when I'm in a non-sophisticated mood, this episode is a good choice.Kirk rushes to a star-base because the Enterprise received a message that it was a dire emergency. However, when they arrived, the base looked just fine--no evidence of an attack or an emergency. Incensed, Kirk beams down to find out what's happening. To his consternation, he finds that the ""emergency"" concerns a grain shipment that is intended for ""Sherman's Planet"" (who Sherman is, we don't know--maybe he's the one from the Mr. Peabody Show). Despite the abuse of the emergency call, Kirk is reluctantly forced to post guards and be responsible for the grain.Since this is a star-base, the crew is given shore leave. However, Klingons are there as well for shore leave as a result of a recent treaty (the Organian one from a previous episode). And, naturally, due to the animosity between them, fights break out and the Klingons work on sabotaging the grain. At the same time, although it seems perfectly harmless, Uhura brings a cute pet back to the ship (a ""tribble""). There, it multiplies like crazy and soon the ship is overwhelmed with a plague of tribbles--and so is the space station. But, this turns out to be a mixed blessing and leads to a creative solution to the plague--thanks to Scotty.The episode is pure ""tongue-in-cheek"" and never takes itself seriously. The jokes and silliness come in rapid fire and you can't help but laugh at all the hooey. A must for fans of the series.",9
2,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","Consistently enjoyable episode that has a good story, great sense of humour and nobody taking it seriously even once","The Enterprise respond with all speed to a priority 1 distress call on a space station but Kirk is far from impressed when he learns that the call was signalled by Undersecretary for Agriculture Baris to guard some storage compartments of a new wheat hybrid. Reluctantly, Kirk agrees but only assigns two guards, giving his other available staff shore leave on the station. The importance of the grain is brought home to him though when Starfleet command him into action and the Klingons turn up on the station for ""shore leave"". With all these pressures on him, peddler Cyrano Jones selling a strangely enchanting creature called a Tribble doesn't even show up on his radar.I rarely review specific episodes of TV series but for Star Trek I thought I would locate this specific episode and watch it with a critical eye because this tends to be the one that most casual Trek viewers quote as their favourite. Watching it again I can understand why because it is a fine example of the gentle humour that makes the majority of casual viewers enjoy the series. So while we may not always like the clunking moral messages and so on, the humour is what makes it an enduring piece of entertainment. With ""Tribbles"" the whole story has been written with his humour running deep throughout it and everyone has their tongues in their cheeks throughout with a narrative that is wonderfully silly and fun.The cast mostly react really well to this lack of action and drama. Shatner wears a great air of weary disbelief about everything and he has plenty of great lines  particularly when mocking Schallert's Baris. He is not a great actor but he shows a real comic touch here and I was rolling with laughter as he stands up to his chest in Tribbles being pelted from above by them while delivering his lines. Nimoy enjoys himself too with lots of ""raised eyebrow"" moments while Kelley, Nichols, Doohan and Koenig all get good material. Adams hams it up but within the context of this episode it works really well.A fantastic episode then. It does depend on how you view Star Trek as a franchise because I'm sure many will see this silly episode as a low point but for me personally it is tremendous fun, had me regularly laughing out loud and left me feeling like I had been really entertained.",
3,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","""There's something disquieting about these creatures"".","Well 'who put the tribbles in the quadrotriticale'? I guess it's the same guy who put the 'bop in the bop-she-bop', because this episode is done with sheer fun in mind, never taking things too seriously, and offering different takes on the personalities of the main Star Trek characters. For sure, Captain Kirk is totally befuddled by this intrusion into his command (""Does everybody know about this wheat but me""?), and totally vanquished by Scotty's honesty, to the point of rewarding him with confinement to quarters! Just fine with Scotty - more time for those exhilarating technical journals.I can only think of one thing that might have made this one more hilarious, and that would have been to bring back Mudd. As it was, William Campbell does return in another guest spot as a bearded Klingon, last seen as Trelane, the Squire of Gothos back in the first season. Maybe Cyrano Jones (Stanley Adams) should have been given more screen time, what with his being a licensed asteroid locator and all. But we do get to see a Trek version of a barroom brawl, one more diversion from the regular course of duty aboard a Federation starship.This isn't one of my favorite episodes, but I can't begrudge anyone who holds it in their top ten. It's a lot of fun, and a nice departure from battling space aliens and trying to figure out how those time warp stories work. Also a neat jumping on point for new viewers who might not know anything about Star Trek and are on the fence about joining the club.",8
4,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",A fine example of,"A bit of a comic relief episode, this is a fine example of the character interplay that makes TOS successful. It's also shows the rich Star Trek universe, with space stations, political characters, space traders, alien enemies, and unusual and desirable (to a point) space creatures. The tribbles themselves are an interesting alien life form, at first glance bewildering to Dr. McCoy, of little practical use to Mr. Spock, threatening to the Klingons, and with an inexplicable life cycle. The episode looks forward to the future of the subsequent series (TNG/DS9/Voyager) in emphasizing political influence and intrigue over the typical episodic phaser displays and bravado, the bar fight excepted. As such it became a great foil for DS9's time-traveling return to K7, and to a lesser degree the animated series' ""More Trouble with Tribbles."" Silly or no, it's classic trek, and a very enjoyable episode.",
5,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","""Where they'll be no Tribble at all""","One of the most popular and deservedly so episodes of Star Trek prime is this one. I'm surprised that Tribbles did not make an appearance in TNG or any other subsequent Star Trek franchise shows.A rather self important diplomat played by William Schallert sends the starship Enterprise on a mission to a space station commanded by Whit Bissell. He has a priority distress call sent because he has a grain shipment to deliver to a disputed planet. An itinerant trader played by Stanley Adams is also there and among the items for sale are a specifies of peaceful little furry creatures called Tribbles.The one that Nichelle Nichols buys however starts to multiply, and MULTIPLY. Seems that Tribbles make rabbits behave like Trappist Monks. Pretty soon the Enterprise is overrun with them as well as the space station. But curiously enough they prove to be invaluable at uncovering a dastardly Klingon plot. Seems as though they're allergic to Klingons and that raises them up somewhat in the eyes of James T. Kirk.It's Jimmy Doohan who does find a solution to the Tribble problem. A just one all around I think.",9
6,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",The Most Famous Episode of All,"This is probably the most lightweight episode ever although there are also some serious issues as well. The reason for the enterprise's being where it is, is that they need to get some seed grain to another planet. William Schallert who played intellectual types throughout his career, is the pesky overseer in this one. He is constantly on Kirk's case because he is unhappy with his lack of seriousness. Meanwhile, on the planet, a man named Cyrano Jones, a traveling merchant, peddling junk, begins to distribute a little purring animal called a Tribble. They make people feel happy at their touch. They are soft and pretty. They are also perpetually pregnant and soon every nook and cranny is filled with Tribbles. The other side of the issue is that they are voracious eaters. It isn't long before the storage bins are compromised and the grain in the bins is replaced with Tribbles. There are some great scenes between the Enterprise crew and the Klingons, who have been sharing space with Kirk's crew. There is justice eventually, but not before a series of delightful events.",9
7,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",There's light comedy throughout the episode. And there's some kind of trouble with Tribbles...,"Another comedy episode, 'A Piece of the Action', is my favorite Star Trek episode, and while 'The Trouble With Tribbles' is not one of my favorite episodes, for a lot of fans it is a favorite. An episode of Deep Space Nine had the crew go back in time and actually participate in this episode. The images of the crew of Deep Space Nine are superimposed on this original footage. 'The Trouble With Tribbles' is mostly a comedy episode. There are Klingons, but the scenes with Klingons aren't just funny, they are especially funny. This is a light-hearted, comedy episode. And there's some kind of trouble with Tribbles...",8
8,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",Pure fluff,"Plot; Aboard a space station filled with vital grain bound for a planet in dispute between the Federation and the Klingon Empire, the real threat are rapidly multiplying creatures called Tribbles.One of the most iconic episodes of the original series, ""The Trouble with Tribbles"" is also one of its most fun. In fact, for all intents and purposes, it's a flat-out comedy. Without any effort to inject a sense of drama, it winks its way through a breezy 50 minutes and gives its players a nice, if furry, section of turf to stand on. While the star of the episode is clearly Shatner (never more charming as Kirk than he is here), I really enjoyed seeing members of the ""secondary"" cast each get their moments to shine. Supported by great turns from actors William Schallert and Stanley Adams and a frequently witty and amusing script from David Gerrold, ""The Trouble with Tribbles"" is, like its title characters, pure lightweight fluff... and impossible to resist.",8
9,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",Tribulation,"This is my fifth favorite ""Star Trek"" episode, there really isn't much to say for this one, yeah there is a plot and it does develop but by it's nature it really more of a clothes liner for the comedy and that's mainly what this episode is.It really was unique for it's time for a serious natured show let alone sci-fi show to actually do something different, change the pace of things. It surprisingly worked and this episode to me is one of the best examples of showing that comedy and sci-fi can make a beautiful combo.In a way the episode plays out almost (and I mean almost) like one of those animal attack horror films like ""The Birds"" and others where it was about ordinary people dealing with creatures of nature turned against them. Though here this is the enterprise crew dealing with animal like creatures only their harmless, which I like because it's a turn on cliché.I really love the tribles, there are just so cute as there simply gentle soft fur balls. However they are problematic as we see they multiply faster than rabbits. The visual humor is just really funny as we see how they are just practically all over the enterprise everywhere you turn.Though to me what adds to the humor and actually makes it effective is Kirk himself. It's just funny seeing how much grief he is receiving from these cute guys, he is trying to maintain and establish order, while the Tribbles unintentionally create chaos (well sort of). From seeing them eat Kirk's lunch, but of course my favorite when Kirk opens up one of the compartments and well lets just say Kirk doesn't exactly hit the jackpot.And of course there is the brawl scene which I found both funny and exciting. It's just funny as we see some Klingon whom is both drunk and acting like an ass at first spewing insults about Kirk. Checkov we see is close to blowing his fuse but Scotty tries to maintain order that is until the Klingon pushes a wrong button with Scotty. After what the Klingon said about the Enterprise I thought, ""Oooooo, he's gonna get it now."" and surely he does.The chirography in it was solid, even one funny moment in the fight was seeing Checkov punch a Klingon in the midsection multiple times but with no damage, I thought ""Oh s..."" and of course you can guess what comes next for Checkov. Though what adds to the brawl is that the salesman character he is practically steeling drinks from the bar and smoothly walking past the fight.For the tribbles as an old saying goes, the more the merrier.Rating: 4 stars",10
10,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","Grain, Klingons & Tribbles Oh My!","Season 2, episode 15. The Enterprise receives a distress call from an outlying space station, Deep Space Station K7, which is nearby the planet, Sherman's Planet, which is a territorial dispute between the Klingon Empire and the Federation. Kirk beams down with an away crew only to find that it's was just a trick to get them there to help watch a vital grain shipment... it's the only grain from Earth that will grow on Sherman's Planet. The Klingons arrive to request a shore leave to K7, Kirk agrees but limits the number of Klingons that can be there at one time. In a cafe bar where the peddler Cyrano Jones is trying to sell his tribbles. Tribbles are a furry, purring creature that are cute balls of fur. Uhura is there and falls for the little cute creature and obtains one for a pet and brings it on the Enterprise. From there, the tribbles start multiplying like crazy on the ship. On K7, the territorial dispute continues, fist fighting occurs between Klingons and some of Kirk's crew members, tribbles are multiplying and the grain has been poisoned killing quite a number of tribbles. Who poisoned the grain and what does that have to do with the tribbles? Sometimes a an episode like this is needed to keep the fun flowing even though it's a bit silly - a refreshing change from the drama that is prevalent throughout the series. Seems all Star Trek fans want a tribble of their own. Those darn tribbles! I also love the fighting between Kirk's crew and the Klingons - that is a barrel of laughs. In fact, there is humor all though this episode - that is the appeal of it.8.5/10",8
11,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",Tribbles Galore!!!,"I've seen this imaginative episode of the original ""Star Trek"" television many times, but it is still a pleasure to watch it almost 50 years after it aired on NBC-TV on December 29, 1967. This second season episode finds Captain Kirk and the crew of the USS Enterprise summoned to Deep Space Station K-7 after they receive a Priority One emergency distress call from Mr. Lurry (Whit Bissell) to ostensibly guard a silo of grain bound for Sherman's Planet. Initially, Kirk (William Shatner) assumes that Klingons have attacked the station. Imagine his surprise when he learns that nothing of the sort has occurred. Kirk has little sympathy for the plight of Nilz Baris (William Schallert) who authorized Lurry to issue the emergency call. Baris has just arrived from Earth to supervise the development of Sherman's Planet. Baris' assistant Arne Darvin explains to Kirk that Baris is the Federation Undersecretary in charge of agricultural affairs in that quadrant of space. Baris fears for the safety of his grain and demands that Kirk post all available security guards around the storage compartments. Naturally, Kirk doesn't share Baris' paranoia about the safety of all storage compartments containing quadrotriticale. According to the informative Mr. Spock, quadrotriticale is a high-yield grain, a four-lobed hybrid of wheat and rye. Mr. Lurry chimes in to point out that quadrotriticale is the only Earth grain that will grow on Sherman's Planet. Baris wants to ensure that the grain is safely delivered to Sherman's Planet. Baris fears that Klingon agents may try to sabotage it. Baris is livid with indignation when he hears that Kirk has agreed to station ""a mere two men for a project of this importance."" Kirk tells Baris that he has never questioned the orders or the intelligence of any representative of the Federation, but he does at this juncture. Kirk is surprised when Starfleet Admiral Fitzpatrick orders him to take whatever precautions are necessary. While on shore leave, the Enterprise crew meet Cyrano Jones (Stanley Adams of ""Breakfast at Tiffany's""), and he interests Uhura in a tribble, a warm, fuzzy critter that purrs like a cat. The only problem is that these tribbles reproduce like rabbits and soon they overrun the Enterprise. Worst, they get into the grain at the space station, but mysteriously enough die. Of course, Nilz Baris is incensed by Kirk's gross dereliction of duty as does his sinister looking assistant. Adding to these woes are the Klingons themselves who show up on shore leave. Captain Koloth (William Campbell) checks with Kirk to see if it is okay and Kirk agrees. Predictably, it doesn't take long for the Klingons and Kirk's crew to tangle in a free-for-all fight. As it turns out, Scotty started the brawl because a Klingon called the Enterprise a garbage scowl. ""Star Trek"" writer David Gerrold scripted an episode that bears a great deal of resemblance to a 1952 science fiction novel by Robert A. Heinlein entitled ""The Rolling Stones."" In the Heinlein novel, twin teenagers named Castor and Pollux, who live on the Moon, have rebuilt a space ship and gone to Mars to sell bicycles. They find what is called a ""flat cat."" These flat cats are born pregnant, and they repopulate their ship. Interestingly, Heinlein raised no objections to Gerrold's episode. According to Gerrold, all Heinlein wanted was an autographed copy of Gerrold's script.Altogether, this is an entertaining episode and a departure from all things serious. Ironically, Baris was correct to fear the threat that the Klingons posed to his project. The big surprise is the revelation about identity of the Klingon agent aboard Deep Space Station K-7.",10
12,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)","not the best, but entertaining (and corrections)","As a Trekspert and long-time TOS fan, I can't say this is my favourite episode, but since it was written for comic relief, while still tweaking the eternal bureaucratic pinhead mentality that persists into this century and beyond, it was extremely entertaining. Most reviewers get this. Gary does not. Trek writing is actually quite decent, if only because it still holds up in 90% of episodes after 40 years. And this episode is intentionally funny, if a bit slapstick, making it a nice diversion from the usual serious plots of TOS. {To correct tsf1962: It is not the first episode to introduce Chekov. (Whose name you misspelled.) There are two correct answers to that question depending on whether you go by air date or production date (hint: In Catspaw, Chekov defends himself saying ""I'm not that green""). There is no consensus as to the most popular TOS Klingon but I will wager many votes will go to Canada's own John Colicos as Kor, menacing and threatening yet utterly fascinating to watch (""Errand of Mercy""). And who is Stephen Dorn? The character of Worf was played by MICHAEL Dorn. Comparing tribbles to rats is unfair and inaccurate; although people keep rats as pets, the tribbles were disruptive but not dirty or disease-ridden. I can forgive the misspelling of Lurry's name, but actor William SCHALLERT's name is listed in the credits. And it's Nilz BARIS, not Barrett (no relation to Majel). You got Nichelle Nichols' first name (difficult to spell) right but inexplicably botched her last name??? And as for Chekov's Beatles haircut, again, please try to watch the episodes in order before asking these kinds of questions. The Klingons were ""explained"" (very poorly) in Enterprise as to how they accidentally lost their foreheads.} Overall, a very enjoyable episode, with some delightfully cringe-worthy moments.",8
13,"""Star Trek: The Original Series"" The Trouble with Tribbles (TV Episode 1967)",critters and character actors,"This classic ""Star Trek"" episode is notable for several reasons: it introduced Walter Koenig as Ensign Chekhov; it featured William Campbell (who had already made a strong impression as the Squire of Gothos), who was the most popular Klingon until Stephen Dorn joined the cast of ""Star Trek: The Next Generation"" as Lieutenant Worf; and it is arguably the funniest entry in the original series, though ""A Piece of the Action"" is a close second. The fiendishly inventive script deals with issues ranging from bureaucratic mismanagement to environmental contamination to Cold War rivalries. The Tribbles are evidently the deep-space equivalents of rabbits, though in some ways they're more like rats; their rapid proliferation underscores the dangers of introducing nonnative wildlife to an ecosystem. Still, they're so cute and fuzzy we forgive them. ""The Trouble With Tribbles"" benefits from superb ensemble acting and a gifted guest cast: besides the aforementioned William Campbell there's Stanley Adams as galactic ""entrepreneur"" Cyrano Jones; Whit Bissell as hard-pressed station administrator Mr. Lurie; and William Shallert as Neils Barrett, the embodiment of the snotty, arrogant bureaucrat. Among the regulars, Nichelle Nicole as Uhura and James Doohan as Scotty give strong performances; this is one time the Enterprise crew functioned like a team instead of mere background players for the Big Three. Two questions, though: what's with Chekhov's Beatles haircut (clearly non-regulation) and why do the Klingons in this episode look more Caucasian than usual? It's hard to imagine how this bunch of loud but essentially harmless Galactic outlaw bikers could have evolved into the bulbous-foreheaded, alien-looking Klingons of ""The Next Generation."" One theory is that the later Klingons were full-blood Klingons; the ones on the original series were a Klingon-Vulcan hybrid.",10
